schema_version,planner,injected_bias_axis,injected_bias_sign,injected_bias_magnitude,episode_id,seed,trial,correction_axis,correction_direction,correction_magnitude,success,steps,episode_return,elapsed_time_ms,final_object_goal_distance,minimum_gripper_object_distance,object_displacement,progress_to_goal,clipped_step_count,clipped_step_fraction,clipped_element_count,clipped_element_fraction,trajectory_path,video_path,probe_environment_steps,correction_schedule,approach_steps,push_steps,near_goal_steps
1,probe_rule,x,positive,0.145,11,210,1,none,none,0.0,False,500,177.99399556596723,631.5528999548405,0.11985546150527009,0.03796653615620925,0.06800721646887947,0.042463716402879256,48,0.096,48,0.024,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\phase_aware\probe_rule_seed210_trial01.jsonl,,0,phase_aware,72,428,0
1,probe_rule,x,positive,0.145,11,210,2,x,negative,0.1,True,57,134.13038658567376,67.54490011371672,0.048411771532733475,0.03452625388936284,0.11609323897957867,0.11390740637541587,21,0.3684210526315789,21,0.09210526315789473,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\phase_aware\probe_rule_seed210_trial02.jsonl,,32,phase_aware,33,20,4
1,probe_rule,x,positive,0.145,12,211,1,none,none,0.0,True,54,141.20038074997896,93.57120003551245,0.04661400475026763,0.0344617967692094,0.13781716251982346,0.13712282446581245,25,0.46296296296296297,25,0.11574074074074074,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\phase_aware\probe_rule_seed211_trial01.jsonl,,0,phase_aware,26,23,5
1,probe_rule,x,positive,0.145,13,212,1,none,none,0.0,False,500,171.7371467852376,592.7197998389602,0.2986081806576784,0.038856942653854344,0.10926705749063587,-0.06781897337889731,70,0.14,72,0.036,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\phase_aware\probe_rule_seed212_trial01.jsonl,,0,phase_aware,123,377,0
1,probe_rule,x,positive,0.145,13,212,2,x,negative,0.1,True,64,155.6753779049896,80.69119998253882,0.04993649803047112,0.03483628067227185,0.18597780962592678,0.18085270924830998,27,0.421875,37,0.14453125,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\phase_aware\probe_rule_seed212_trial02.jsonl,,32,phase_aware,36,23,5
1,probe_rule,x,positive,0.145,14,213,1,none,none,0.0,False,500,171.92081132091934,602.5048999581486,0.2700972978386076,0.03775360135776779,0.11619625237873221,-0.09481424812960887,98,0.196,98,0.049,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\phase_aware\probe_rule_seed213_trial01.jsonl,,0,phase_aware,140,360,0
1,probe_rule,x,positive,0.145,14,213,2,x,negative,0.1,True,55,136.9443894610176,71.20739994570613,0.04975237970440255,0.03394571688035177,0.1273269222957485,0.12553067000459617,22,0.4,22,0.1,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\phase_aware\probe_rule_seed213_trial02.jsonl,,32,phase_aware,30,21,4
1,probe_rule,x,positive,0.145,15,214,1,none,none,0.0,False,500,294.5754909629302,654.8663999419659,0.2393216515057668,0.03955925543946303,0.028731299268391002,-0.0069086941665411905,51,0.102,51,0.0255,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\phase_aware\probe_rule_seed214_trial01.jsonl,,0,phase_aware,63,437,0
1,probe_rule,x,positive,0.145,15,214,2,x,negative,0.1,True,141,406.45548020955056,149.1048000752926,0.04905197421019844,0.035372585311109,0.18453516522744665,0.18336098312902718,52,0.36879432624113473,52,0.09219858156028368,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\phase_aware\probe_rule_seed214_trial02.jsonl,,32,phase_aware,62,76,3
1,probe_rule,x,positive,0.145,16,215,1,none,none,0.0,True,66,179.52433687086534,136.51290000416338,0.04735862336514735,0.03343589823667312,0.19749618255927734,0.19535027474540445,32,0.48484848484848486,32,0.12121212121212122,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\phase_aware\probe_rule_seed215_trial01.jsonl,,0,phase_aware,31,30,5
1,probe_rule,x,positive,0.145,17,216,1,none,none,0.0,False,500,317.995107855906,674.6847999747843,0.3089680637815801,0.05160868441956042,0.010806043065631658,-0.008033042580507577,24,0.048,24,0.012,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\phase_aware\probe_rule_seed216_trial01.jsonl,,0,phase_aware,43,457,0
1,probe_rule,x,positive,0.145,17,216,2,x,negative,0.1,True,72,257.1066722984075,86.74489986151457,0.04966919298738323,0.03001321443815135,0.25884266197203437,0.25126582821368926,38,0.5277777777777778,41,0.1423611111111111,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\phase_aware\probe_rule_seed216_trial02.jsonl,,32,phase_aware,30,36,6
1,probe_rule,x,positive,0.145,18,217,1,none,none,0.0,True,90,105.92098612098266,98.47320010885596,0.04891076440565176,0.03619147728781331,0.13181671956645227,0.10863066991914133,46,0.5111111111111111,46,0.12777777777777777,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\phase_aware\probe_rule_seed217_trial01.jsonl,,0,phase_aware,38,28,24
1,probe_rule,x,positive,0.145,19,218,1,none,none,0.0,True,54,123.36468601746861,73.44900001771748,0.04968547040672238,0.0327092257172215,0.12500990620234662,0.12231358073994814,20,0.37037037037037035,20,0.09259259259259259,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\phase_aware\probe_rule_seed218_trial01.jsonl,,0,phase_aware,31,19,4
1,probe_rule,x,positive,0.145,20,219,1,none,none,0.0,True,61,160.05730695028603,90.01909988000989,0.04829812566001709,0.0341140451386016,0.1525744947332362,0.14803916551610588,29,0.47540983606557374,29,0.11885245901639344,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\phase_aware\probe_rule_seed219_trial01.jsonl,,0,phase_aware,30,25,6
