schema_version,planner,injected_bias_axis,injected_bias_sign,injected_bias_magnitude,episode_id,seed,trial,correction_axis,correction_direction,correction_magnitude,success,steps,episode_return,elapsed_time_ms,final_object_goal_distance,minimum_gripper_object_distance,object_displacement,progress_to_goal,clipped_step_count,clipped_step_fraction,clipped_element_count,clipped_element_fraction,trajectory_path,video_path,probe_environment_steps,correction_schedule,approach_steps,push_steps,near_goal_steps
1,probe_rule,x,positive,0.145,11,210,1,none,none,0.0,False,500,177.99399556596723,604.1077000554651,0.11985546150527009,0.03796653615620925,0.06800721646887947,0.042463716402879256,48,0.096,48,0.024,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\whole\probe_rule_seed210_trial01.jsonl,,0,whole,72,428,0
1,probe_rule,x,positive,0.145,11,210,2,x,negative,0.1,True,57,151.46612247278358,66.1551000084728,0.047819089377857414,0.0340890505820633,0.11697105992403137,0.11450008853029192,21,0.3684210526315789,21,0.09210526315789473,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\whole\probe_rule_seed210_trial02.jsonl,,32,whole,33,20,4
1,probe_rule,x,positive,0.145,12,211,1,none,none,0.0,True,54,141.20038074997896,85.73830011300743,0.04661400475026763,0.0344617967692094,0.13781716251982346,0.13712282446581245,25,0.46296296296296297,25,0.11574074074074074,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\whole\probe_rule_seed211_trial01.jsonl,,0,whole,26,23,5
1,probe_rule,x,positive,0.145,13,212,1,none,none,0.0,False,500,171.7371467852376,535.8081001322716,0.2986081806576784,0.038856942653854344,0.10926705749063587,-0.06781897337889731,70,0.14,72,0.036,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\whole\probe_rule_seed212_trial01.jsonl,,0,whole,123,377,0
1,probe_rule,x,positive,0.145,13,212,2,x,negative,0.1,True,61,169.18530908233652,71.93559990264475,0.04694364256563425,0.03520046137097647,0.18463988605315548,0.18384556471314686,23,0.3770491803278688,32,0.13114754098360656,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\whole\probe_rule_seed212_trial02.jsonl,,32,whole,34,23,4
1,probe_rule,x,positive,0.145,14,213,1,none,none,0.0,False,500,171.92081132091934,589.2940999474376,0.2700972978386076,0.03775360135776779,0.11619625237873221,-0.09481424812960887,98,0.196,98,0.049,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\whole\probe_rule_seed213_trial01.jsonl,,0,whole,140,360,0
1,probe_rule,x,positive,0.145,14,213,2,x,negative,0.1,True,55,139.26201579726856,79.77880001999438,0.04887029710786024,0.03420059017911874,0.12824841442474985,0.1264127526011385,22,0.4,22,0.1,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\whole\probe_rule_seed213_trial02.jsonl,,32,whole,30,21,4
1,probe_rule,x,positive,0.145,15,214,1,none,none,0.0,False,500,294.5754909629302,672.1039998810738,0.2393216515057668,0.03955925543946303,0.028731299268391002,-0.0069086941665411905,51,0.102,51,0.0255,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\whole\probe_rule_seed214_trial01.jsonl,,0,whole,63,437,0
1,probe_rule,x,positive,0.145,15,214,2,x,negative,0.1,True,55,167.21999234541542,66.18780014105141,0.04975136197333503,0.034330687579967975,0.18696511181619282,0.1826615953658906,31,0.5636363636363636,31,0.1409090909090909,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\whole\probe_rule_seed214_trial02.jsonl,,32,whole,23,27,5
1,probe_rule,x,positive,0.145,16,215,1,none,none,0.0,True,66,179.52433687086534,85.59200004674494,0.04735862336514735,0.03343589823667312,0.19749618255927734,0.19535027474540445,32,0.48484848484848486,32,0.12121212121212122,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\whole\probe_rule_seed215_trial01.jsonl,,0,whole,31,30,5
1,probe_rule,x,positive,0.145,17,216,1,none,none,0.0,False,500,317.995107855906,694.9630999006331,0.3089680637815801,0.05160868441956042,0.010806043065631658,-0.008033042580507577,24,0.048,24,0.012,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\whole\probe_rule_seed216_trial01.jsonl,,0,whole,43,457,0
1,probe_rule,x,positive,0.145,17,216,2,x,negative,0.1,True,73,256.06620702957696,101.16289998404682,0.04939937986629913,0.030417163245224713,0.25837638954524833,0.2515356413347734,38,0.5205479452054794,41,0.1404109589041096,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\whole\probe_rule_seed216_trial02.jsonl,,32,whole,31,36,6
1,probe_rule,x,positive,0.145,18,217,1,none,none,0.0,True,90,105.92098612098266,104.20219996012747,0.04891076440565176,0.03619147728781331,0.13181671956645227,0.10863066991914133,46,0.5111111111111111,46,0.12777777777777777,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\whole\probe_rule_seed217_trial01.jsonl,,0,whole,38,28,24
1,probe_rule,x,positive,0.145,19,218,1,none,none,0.0,True,54,123.36468601746861,87.22859993577003,0.04968547040672238,0.0327092257172215,0.12500990620234662,0.12231358073994814,20,0.37037037037037035,20,0.09259259259259259,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\whole\probe_rule_seed218_trial01.jsonl,,0,whole,31,19,4
1,probe_rule,x,positive,0.145,20,219,1,none,none,0.0,True,61,160.05730695028603,70.70729997940361,0.04829812566001709,0.0341140451386016,0.1525744947332362,0.14803916551610588,29,0.47540983606557374,29,0.11885245901639344,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\heldout\trajectories\whole\probe_rule_seed219_trial01.jsonl,,0,whole,30,25,6
