schema_version,planner,injected_bias_axis,injected_bias_sign,injected_bias_magnitude,episode_id,seed,trial,correction_axis,correction_direction,correction_magnitude,success,steps,episode_return,elapsed_time_ms,final_object_goal_distance,minimum_gripper_object_distance,object_displacement,progress_to_goal,clipped_step_count,clipped_step_fraction,clipped_element_count,clipped_element_fraction,trajectory_path,video_path,probe_environment_steps
1,none,x,positive,0.145,1,103,1,none,none,0.0,False,500,103.76777475232579,588.5438998229802,0.19264108613459566,0.038410597067861346,0.05396843736672291,0.03598123209864526,50,0.1,50,0.025,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\active_probes\ablation_trajectories\none\none_seed103_trial01.jsonl,,0
1,none,x,positive,0.145,2,107,1,none,none,0.0,False,500,428.0808628990013,563.5199998505414,0.08346665806897478,0.03611047418058722,0.1536346330157256,0.14281751605104354,56,0.112,56,0.028,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\active_probes\ablation_trajectories\none\none_seed107_trial01.jsonl,,0
1,none,x,positive,0.145,3,108,1,none,none,0.0,False,500,317.0842017046811,620.6110001076013,0.27826948795771383,0.04729598153208292,0.009422906106935462,-0.004166205200424378,42,0.084,42,0.021,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\active_probes\ablation_trajectories\none\none_seed108_trial01.jsonl,,0
1,none,x,positive,0.145,4,144,1,none,none,0.0,False,500,103.77116277822292,489.3110999837518,0.528797838726978,0.038110404014193106,0.404570464366078,-0.22149764281700945,58,0.116,60,0.03,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\active_probes\ablation_trajectories\none\none_seed144_trial01.jsonl,,0
1,none,x,positive,0.145,5,148,1,none,none,0.0,False,500,127.7693019448989,595.3834000974894,0.2464877377635583,0.038581940031973155,0.0483316398890067,0.023273149125752846,50,0.1,52,0.026,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\active_probes\ablation_trajectories\none\none_seed148_trial01.jsonl,,0
