episode_id,seed,candidate_skill,verification_status,steps,observed_progress,final_object_goal_distance,evaluator_only
53,4370,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,83,0.1168578456355764,0.04998108890522572,True
54,4373,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,56,0.14265099566472644,0.04420387920822752,True
54,4373,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,56,0.13759601268550598,0.049258862187448,True
55,4376,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,188,0.35752823652448246,0.049853739818613296,True
55,4376,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,101,0.35891816264127807,0.048463813701817696,True
56,4377,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,500,0.04301717140399253,0.1755296809136309,True
56,4377,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,63,0.17011544763615055,0.04843140468147285,True
57,4380,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,188,0.0737096816180174,0.045821656135608596,True
57,4380,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,76,0.07004472405033554,0.049486613703290445,True
58,4384,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,421,0.12633440828534748,0.04950279508666989,True
58,4384,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,500,-0.07297202887399101,0.24880923224600837,True
59,4388,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,317,0.20143301811531902,0.04858781266905469,True
59,4388,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,196,0.20059975768248225,0.04942107310189145,True
60,4390,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,148,0.2642584744753143,0.0478970570016949,True
60,4390,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,111,0.2626905644041826,0.04946496707282663,True
61,4394,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,500,0.026330425790061562,0.23043563011743318,True
61,4394,INDEPENDENT_STOCHASTIC_RETRY,INCONCLUSIVE,500,0.041077404861598193,0.21568865104589655,True
62,4395,BOUNDED_PLANAR_COMPENSATION,REJECTED,500,-0.06758159012101311,0.18676333193435832,True
62,4395,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,137,0.07562745665767824,0.043554285155666964,True
63,4397,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,67,0.19304227024279455,0.04828532515493574,True
63,4397,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,71,0.1943754012712165,0.0469521941265138,True
64,4400,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,500,0.1783373980287838,0.096387219388011,True
64,4400,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,500,-0.04484792577648,0.31957254319327477,True
65,4404,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,500,0.16598180829039635,0.19523513086450525,True
65,4404,INDEPENDENT_STOCHASTIC_RETRY,INCONCLUSIVE,500,0.11183441186113482,0.24938252729376678,True
66,4407,BOUNDED_PLANAR_COMPENSATION,REJECTED,500,-0.03963399661868702,0.18708400662324476,True
66,4407,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,88,0.10094529608885625,0.04650471391570149,True
67,4409,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,210,0.09092878752015912,0.04976519951342837,True
67,4409,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,500,-0.41983015229921006,0.5605241393327975,True
68,4412,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,69,0.4046123780406901,0.04728677195019918,True
68,4412,INDEPENDENT_STOCHASTIC_RETRY,INCONCLUSIVE,500,0.19562568303286482,0.2562734669580245,True
69,4418,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,55,0.16046897877029612,0.04819217217001969,True
69,4418,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,500,-0.3225984119844386,0.5312595629247544,True
70,4420,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,61,0.17634367643226787,0.049463693950180375,True
70,4420,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,61,0.1767746936543177,0.04903267672813057,True
