schema_version,planner,injected_bias_axis,injected_bias_sign,injected_bias_magnitude,episode_id,seed,trial,correction_axis,correction_direction,correction_magnitude,success,steps,episode_return,elapsed_time_ms,final_object_goal_distance,minimum_gripper_object_distance,object_displacement,progress_to_goal,clipped_step_count,clipped_step_fraction,clipped_element_count,clipped_element_fraction,trajectory_path,video_path,probe_environment_steps,correction_schedule,approach_steps,push_steps,near_goal_steps
1,probe_rule,x,positive,0.145,11,250,2,x,negative,0.1,True,65,203.5724665097009,85.68310015834868,0.046314142854630265,0.030261867788691693,0.2115575449317029,0.20870086501885565,32,0.49230769230769234,32,0.12307692307692308,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\balanced_heldout\trajectories\x_positive\probe_rule_seed250_trial02.jsonl,,32,whole,30,30,5
1,probe_rule,x,positive,0.145,12,251,1,none,none,0.0,True,196,614.3538042442094,232.79070015996695,0.048402657222376,0.03471551805027165,0.1646371631949324,0.15529920226230043,59,0.3010204081632653,59,0.07525510204081633,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\balanced_heldout\trajectories\x_positive\probe_rule_seed251_trial01.jsonl,,0,whole,31,50,115
1,probe_rule,x,positive,0.145,13,252,1,none,none,0.0,False,500,312.80456941311087,618.8936000689864,0.3167208696953121,0.04381155202077733,0.11990278933362146,-0.04240542198953495,89,0.178,89,0.0445,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\balanced_heldout\trajectories\x_positive\probe_rule_seed252_trial01.jsonl,,0,whole,128,372,0
1,probe_rule,x,positive,0.145,13,252,2,x,negative,0.1,True,71,240.1859641600072,90.29660001397133,0.047827774353958866,0.03249620856505554,0.23510315153742964,0.2264876733518183,37,0.5211267605633803,37,0.13028169014084506,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\balanced_heldout\trajectories\x_positive\probe_rule_seed252_trial02.jsonl,,32,whole,27,37,7
1,probe_rule,x,positive,0.145,14,253,1,none,none,0.0,True,59,129.92308739530048,81.32659993134439,0.04879976711736517,0.034076573999059605,0.110330826784382,0.10833473128463192,21,0.3559322033898305,21,0.08898305084745763,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\balanced_heldout\trajectories\x_positive\probe_rule_seed253_trial01.jsonl,,0,whole,34,20,5
1,probe_rule,x,positive,0.145,15,254,1,none,none,0.0,True,55,131.1175129968851,97.90970012545586,0.04604374518082166,0.0323850151794948,0.13141526090057332,0.12917110722984906,21,0.38181818181818183,21,0.09545454545454546,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\balanced_heldout\trajectories\x_positive\probe_rule_seed254_trial01.jsonl,,0,whole,30,20,5
1,probe_rule,x,positive,0.145,16,255,1,none,none,0.0,True,170,354.9843827933928,186.26699992455542,0.0473141656350004,0.03872016358574049,0.2084043678977472,0.20577670370161433,64,0.3764705882352941,80,0.11764705882352941,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\balanced_heldout\trajectories\x_positive\probe_rule_seed255_trial01.jsonl,,0,whole,74,92,4
1,probe_rule,x,positive,0.145,17,256,1,none,none,0.0,True,60,146.0982132741366,82.4958998709917,0.045985670731050976,0.03571690980073953,0.12821835162969833,0.12599250338110504,24,0.4,24,0.1,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\balanced_heldout\trajectories\x_positive\probe_rule_seed256_trial01.jsonl,,0,whole,32,22,6
1,probe_rule,x,positive,0.145,18,257,1,none,none,0.0,False,500,437.4690693073234,665.6003999523818,0.06071999967311465,0.03551408470861229,0.16259293803928285,0.14914982784312475,56,0.112,56,0.028,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\balanced_heldout\trajectories\x_positive\probe_rule_seed257_trial01.jsonl,,0,whole,54,36,410
1,probe_rule,x,positive,0.145,18,257,2,x,negative,0.1,True,61,195.1944968280593,78.28189991414547,0.04902916153249743,0.033066526067855685,0.16279647364401284,0.16084066598374197,28,0.45901639344262296,28,0.11475409836065574,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\balanced_heldout\trajectories\x_positive\probe_rule_seed257_trial02.jsonl,,32,whole,30,26,5
1,probe_rule,x,positive,0.145,19,258,1,none,none,0.0,True,89,211.48140321845253,107.9774999525398,0.046969997829942454,0.033943908165808695,0.24740675420597597,0.18797154502242522,52,0.5842696629213483,52,0.14606741573033707,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\balanced_heldout\trajectories\x_positive\probe_rule_seed258_trial01.jsonl,,0,whole,34,38,17
1,probe_rule,x,positive,0.145,20,259,1,none,none,0.0,False,500,210.7293548156815,576.235800050199,0.3223145428838582,0.03737174577974982,0.10442470595327984,-0.09763160867697171,65,0.13,65,0.0325,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\balanced_heldout\trajectories\x_positive\probe_rule_seed259_trial01.jsonl,,0,whole,87,413,0
1,probe_rule,x,positive,0.145,20,259,2,x,negative,0.1,True,65,205.41230428479943,91.12620004452765,0.04915810868365005,0.033129227529774,0.18126312680169349,0.17552482552323642,30,0.46153846153846156,30,0.11538461538461539,C:\Users\Administrator\Desktop\embodied-agent-projects\outputs\balanced_heldout\trajectories\x_positive\probe_rule_seed259_trial02.jsonl,,32,whole,30,29,6
