experiment_run_id,manifest_id,source_git_commit,unit_id,seed,episode_id,condition_id_oracle,initial_success,initial_steps,initial_final_object_goal_distance,candidate_skill,verification_status,verification_success,verification_steps,final_object_goal_distance,observed_progress,paired_verification_seed,outcome_timestamp_ns
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,24,4011,8,fault_05,False,500,0.19721410434083836,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,106,0.048089683444772824,0.14912442089606553,353667442,229221193427800
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,24,4011,8,fault_05,False,500,0.19721410434083836,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,65,0.04998930273624335,0.147224801604595,353667442,229222300450500
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,25,4012,9,fault_01,False,500,0.2979595006761345,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,58,0.046429501821822004,0.25152999885431254,68539007,229226766301600
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,25,4012,9,fault_01,False,500,0.2979595006761345,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.2979595006761345,0.0,68539007,229228600657900
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,27,4013,10,fault_01,False,500,0.21731221194212968,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,66,0.048685158843411534,0.16862705309871814,1858467542,229234363331100
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,27,4013,10,fault_01,False,500,0.21731221194212968,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.21731221194212968,0.0,1858467542,229236010950100
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,30,4014,11,fault_05,False,500,0.15026672338186883,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,107,0.04769537929254636,0.10257134408932247,3153757055,229243271122700
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,30,4014,11,fault_05,False,500,0.15026672338186883,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,89,0.04927707555938146,0.10098964782248737,3153757055,229244463815000
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,32,4015,12,fault_05,False,500,0.23251191939522586,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,242,0.049083817566636316,0.18342810182858954,2433056972,229250528441600
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,32,4015,12,fault_05,False,500,0.23251191939522586,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,241,0.04823182738751957,0.1842800920077063,2433056972,229251850744500
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,35,4017,13,fault_01,False,500,0.17435675179283733,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,57,0.04694347898669268,0.12741327280614465,2428763614,229258840167700
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,35,4017,13,fault_01,False,500,0.17435675179283733,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.17435675179283733,0.0,2428763614,229260571351100
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,37,4018,14,fault_01,False,500,0.18069642635812594,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,68,0.04528355775242552,0.13541286860570043,1805634344,229266329524900
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,37,4018,14,fault_01,False,500,0.18069642635812594,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.18069642635812594,0.0,1805634344,229267968298200
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,38,4018,15,fault_05,False,500,0.09033185170143064,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,74,0.04958533229917538,0.04074651940225526,3832751445,229272329307800
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,38,4018,15,fault_05,False,500,0.09033185170143064,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,91,0.049030290826884634,0.041301560874546006,3832751445,229273471275100
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,43,4021,16,fault_01,False,500,0.24329397696789576,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,57,0.04547057468317837,0.1978234022847174,3330282900,229282698502900
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,43,4021,16,fault_01,False,500,0.24329397696789576,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.24329397696789576,0.0,3330282900,229284330093200
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,45,4022,17,fault_01,False,500,0.25566752455877384,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,57,0.04773576994997681,0.20793175460879704,324460983,229289877389200
