experiment_run_id,manifest_id,source_git_commit,method,operational_index,episode_id,seed,decision_timestamp_ns,history_episode_ids,history_size,selected_skill,reason,compensation_alpha,retry_alpha,compensation_mean_utility,retry_mean_utility,probability_compensation_better,selected_predicted_accept_probability,verification_status,selected_accepted,alternative_accepted,any_candidate_accepted,harmful_transfer,missed_recoverable_abstention,probe_steps,verification_steps,total_additional_steps,current_outcome_read_after_decision
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,posterior_greedy,11,41,2240,163905682921500,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39]",10,INDEPENDENT_STOCHASTIC_RETRY,higher posterior mean action utility,"[2.0, 2.0, 3.0]","[4.0, 3.0, 2.0]",0.42857142857142855,0.611111111111111,0.1742,0.4444444444444444,ACCEPTED,True,True,True,False,False,64,83,147,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,posterior_abstain,11,41,2240,163905687178300,"[10, 11, 20, 22, 23, 26, 28, 31]",8,ABSTAIN,posterior action utilities remain insufficiently separated,"[2.0, 2.0, 3.0]","[3.0, 2.0, 2.0]",0.42857142857142855,0.5714285714285714,0.24395,,NOT_EXECUTED,False,False,True,False,True,64,0,64,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,always_compensation,12,43,2242,163905693469500,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41]",11,BOUNDED_PLANAR_COMPENSATION,fixed compensation baseline,"[8.0, 3.0, 3.0]","[1.0, 1.0, 1.0]",0.6785714285714285,0.5,,0.5714285714285714,ACCEPTED,True,False,True,False,False,64,249,313,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,always_retry,12,43,2242,163905693584300,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41]",11,INDEPENDENT_STOCHASTIC_RETRY,fixed retry baseline,"[1.0, 1.0, 1.0]","[8.0, 3.0, 3.0]",0.5,0.6785714285714285,,0.5714285714285714,INCONCLUSIVE,False,True,True,True,False,64,500,564,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,accepted_only_last,12,43,2242,163905693662600,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41]",11,INDEPENDENT_STOCHASTIC_RETRY,reuse most recent accepted selected intervention,"[2.0, 2.0, 3.0]","[5.0, 3.0, 2.0]",0.42857142857142855,0.65,,0.5,INCONCLUSIVE,False,True,True,True,False,64,500,564,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,posterior_greedy,12,43,2242,163905693733000,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41]",11,INDEPENDENT_STOCHASTIC_RETRY,higher posterior mean action utility,"[2.0, 2.0, 3.0]","[5.0, 3.0, 2.0]",0.42857142857142855,0.65,0.1242,0.5,INCONCLUSIVE,False,True,True,True,False,64,500,564,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,posterior_abstain,12,43,2242,163905697471900,"[10, 11, 20, 22, 23, 26, 28, 31]",8,ABSTAIN,posterior action utilities remain insufficiently separated,"[2.0, 2.0, 3.0]","[3.0, 2.0, 2.0]",0.42857142857142855,0.5714285714285714,0.2416,,NOT_EXECUTED,False,False,True,False,True,64,0,64,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,always_compensation,13,44,2243,163905701361800,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43]",12,BOUNDED_PLANAR_COMPENSATION,fixed compensation baseline,"[9.0, 3.0, 3.0]","[1.0, 1.0, 1.0]",0.7,0.5,,0.6,ACCEPTED,True,True,True,False,False,64,180,244,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,always_retry,13,44,2243,163905701479700,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43]",12,INDEPENDENT_STOCHASTIC_RETRY,fixed retry baseline,"[1.0, 1.0, 1.0]","[8.0, 4.0, 3.0]",0.5,0.6666666666666666,,0.5333333333333333,ACCEPTED,True,True,True,False,False,64,71,135,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,accepted_only_last,13,44,2243,163905701556100,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43]",12,INDEPENDENT_STOCHASTIC_RETRY,reuse most recent accepted selected intervention,"[2.0, 2.0, 3.0]","[5.0, 4.0, 2.0]",0.42857142857142855,0.6363636363636364,,0.45454545454545453,ACCEPTED,True,True,True,False,False,64,71,135,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,posterior_greedy,13,44,2243,163905701625900,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43]",12,INDEPENDENT_STOCHASTIC_RETRY,higher posterior mean action utility,"[2.0, 2.0, 3.0]","[5.0, 4.0, 2.0]",0.42857142857142855,0.6363636363636364,0.1307,0.45454545454545453,ACCEPTED,True,True,True,False,False,64,71,135,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,posterior_abstain,13,44,2243,163905705521900,"[10, 11, 20, 22, 23, 26, 28, 31]",8,ABSTAIN,posterior action utilities remain insufficiently separated,"[2.0, 2.0, 3.0]","[3.0, 2.0, 2.0]",0.42857142857142855,0.5714285714285714,0.24715,,NOT_EXECUTED,False,False,True,False,True,64,0,64,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,always_compensation,14,49,2248,163905709447600,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44]",13,BOUNDED_PLANAR_COMPENSATION,fixed compensation baseline,"[10.0, 3.0, 3.0]","[1.0, 1.0, 1.0]",0.71875,0.5,,0.625,ACCEPTED,True,True,True,False,False,64,113,177,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,always_retry,14,49,2248,163905709543200,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44]",13,INDEPENDENT_STOCHASTIC_RETRY,fixed retry baseline,"[1.0, 1.0, 1.0]","[9.0, 4.0, 3.0]",0.5,0.6875,,0.5625,ACCEPTED,True,True,True,False,False,64,103,167,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,accepted_only_last,14,49,2248,163905709612800,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44]",13,INDEPENDENT_STOCHASTIC_RETRY,reuse most recent accepted selected intervention,"[2.0, 2.0, 3.0]","[6.0, 4.0, 2.0]",0.42857142857142855,0.6666666666666666,,0.5,ACCEPTED,True,True,True,False,False,64,103,167,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,posterior_greedy,14,49,2248,163905709681000,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44]",13,INDEPENDENT_STOCHASTIC_RETRY,higher posterior mean action utility,"[2.0, 2.0, 3.0]","[6.0, 4.0, 2.0]",0.42857142857142855,0.6666666666666666,0.09675,0.5,ACCEPTED,True,True,True,False,False,64,103,167,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,posterior_abstain,14,49,2248,163905713353000,"[10, 11, 20, 22, 23, 26, 28, 31]",8,ABSTAIN,posterior action utilities remain insufficiently separated,"[2.0, 2.0, 3.0]","[3.0, 2.0, 2.0]",0.42857142857142855,0.5714285714285714,0.2477,,NOT_EXECUTED,False,False,True,False,True,64,0,64,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,always_compensation,15,50,2249,163905717038000,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49]",14,BOUNDED_PLANAR_COMPENSATION,fixed compensation baseline,"[11.0, 3.0, 3.0]","[1.0, 1.0, 1.0]",0.7352941176470589,0.5,,0.6470588235294118,ACCEPTED,True,True,True,False,False,64,169,233,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,always_retry,15,50,2249,163905717129200,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49]",14,INDEPENDENT_STOCHASTIC_RETRY,fixed retry baseline,"[1.0, 1.0, 1.0]","[10.0, 4.0, 3.0]",0.5,0.7058823529411765,,0.5882352941176471,ACCEPTED,True,True,True,False,False,64,173,237,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,accepted_only_last,15,50,2249,163905717197700,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49]",14,INDEPENDENT_STOCHASTIC_RETRY,reuse most recent accepted selected intervention,"[2.0, 2.0, 3.0]","[7.0, 4.0, 2.0]",0.42857142857142855,0.6923076923076923,,0.5384615384615384,ACCEPTED,True,True,True,False,False,64,173,237,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,posterior_greedy,15,50,2249,163905717278600,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49]",14,INDEPENDENT_STOCHASTIC_RETRY,higher posterior mean action utility,"[2.0, 2.0, 3.0]","[7.0, 4.0, 2.0]",0.42857142857142855,0.6923076923076923,0.0741,0.5384615384615384,ACCEPTED,True,True,True,False,False,64,173,237,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,posterior_abstain,15,50,2249,163905721302200,"[10, 11, 20, 22, 23, 26, 28, 31]",8,ABSTAIN,posterior action utilities remain insufficiently separated,"[2.0, 2.0, 3.0]","[3.0, 2.0, 2.0]",0.42857142857142855,0.5714285714285714,0.2483,,NOT_EXECUTED,False,False,True,False,True,64,0,64,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,always_compensation,16,59,2258,163905725719100,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49, 50]",15,BOUNDED_PLANAR_COMPENSATION,fixed compensation baseline,"[12.0, 3.0, 3.0]","[1.0, 1.0, 1.0]",0.75,0.5,,0.6666666666666666,REJECTED,False,True,True,True,False,64,500,564,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,always_retry,16,59,2258,163905725822800,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49, 50]",15,INDEPENDENT_STOCHASTIC_RETRY,fixed retry baseline,"[1.0, 1.0, 1.0]","[11.0, 4.0, 3.0]",0.5,0.7222222222222223,,0.6111111111111112,ACCEPTED,True,False,True,False,False,64,132,196,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,accepted_only_last,16,59,2258,163905725899500,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49, 50]",15,INDEPENDENT_STOCHASTIC_RETRY,reuse most recent accepted selected intervention,"[2.0, 2.0, 3.0]","[8.0, 4.0, 2.0]",0.42857142857142855,0.7142857142857142,,0.5714285714285714,ACCEPTED,True,False,True,False,False,64,132,196,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,posterior_greedy,16,59,2258,163905725969700,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49, 50]",15,INDEPENDENT_STOCHASTIC_RETRY,higher posterior mean action utility,"[2.0, 2.0, 3.0]","[8.0, 4.0, 2.0]",0.42857142857142855,0.7142857142857142,0.0519,0.5714285714285714,ACCEPTED,True,False,True,False,False,64,132,196,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,posterior_abstain,16,59,2258,163905729976400,"[10, 11, 20, 22, 23, 26, 28, 31]",8,ABSTAIN,posterior action utilities remain insufficiently separated,"[2.0, 2.0, 3.0]","[3.0, 2.0, 2.0]",0.42857142857142855,0.5714285714285714,0.25075,,NOT_EXECUTED,False,False,True,False,True,64,0,64,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,always_compensation,17,60,2259,163905734075300,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49, 50, 59]",16,BOUNDED_PLANAR_COMPENSATION,fixed compensation baseline,"[12.0, 3.0, 4.0]","[1.0, 1.0, 1.0]",0.7105263157894737,0.5,,0.631578947368421,ACCEPTED,True,False,True,False,False,64,107,171,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,always_retry,17,60,2259,163905734176200,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49, 50, 59]",16,INDEPENDENT_STOCHASTIC_RETRY,fixed retry baseline,"[1.0, 1.0, 1.0]","[12.0, 4.0, 3.0]",0.5,0.7368421052631579,,0.631578947368421,INCONCLUSIVE,False,True,True,True,False,64,500,564,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,accepted_only_last,17,60,2259,163905734258100,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49, 50, 59]",16,INDEPENDENT_STOCHASTIC_RETRY,reuse most recent accepted selected intervention,"[2.0, 2.0, 3.0]","[9.0, 4.0, 2.0]",0.42857142857142855,0.7333333333333333,,0.6,INCONCLUSIVE,False,True,True,True,False,64,500,564,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,posterior_greedy,17,60,2259,163905734341700,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49, 50, 59]",16,INDEPENDENT_STOCHASTIC_RETRY,higher posterior mean action utility,"[2.0, 2.0, 3.0]","[9.0, 4.0, 2.0]",0.42857142857142855,0.7333333333333333,0.0462,0.6,INCONCLUSIVE,False,True,True,True,False,64,500,564,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,posterior_abstain,17,60,2259,163905738745100,"[10, 11, 20, 22, 23, 26, 28, 31]",8,ABSTAIN,posterior action utilities remain insufficiently separated,"[2.0, 2.0, 3.0]","[3.0, 2.0, 2.0]",0.42857142857142855,0.5714285714285714,0.24675,,NOT_EXECUTED,False,False,True,False,True,64,0,64,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,always_compensation,18,61,2260,163905743003000,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49, 50, 59, 60]",17,BOUNDED_PLANAR_COMPENSATION,fixed compensation baseline,"[13.0, 3.0, 4.0]","[1.0, 1.0, 1.0]",0.725,0.5,,0.65,INCONCLUSIVE,False,False,False,False,False,64,500,564,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,always_retry,18,61,2260,163905743104600,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49, 50, 59, 60]",17,INDEPENDENT_STOCHASTIC_RETRY,fixed retry baseline,"[1.0, 1.0, 1.0]","[12.0, 5.0, 3.0]",0.5,0.725,,0.6,INCONCLUSIVE,False,False,False,False,False,64,500,564,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,accepted_only_last,18,61,2260,163905743319000,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49, 50, 59, 60]",17,INDEPENDENT_STOCHASTIC_RETRY,reuse most recent accepted selected intervention,"[2.0, 2.0, 3.0]","[9.0, 5.0, 2.0]",0.42857142857142855,0.71875,,0.5625,INCONCLUSIVE,False,False,False,False,False,64,500,564,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,posterior_greedy,18,61,2260,163905743392800,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49, 50, 59, 60]",17,INDEPENDENT_STOCHASTIC_RETRY,higher posterior mean action utility,"[2.0, 2.0, 3.0]","[9.0, 5.0, 2.0]",0.42857142857142855,0.71875,0.05015,0.5625,INCONCLUSIVE,False,False,False,False,False,64,500,564,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,posterior_abstain,18,61,2260,163905747016800,"[10, 11, 20, 22, 23, 26, 28, 31]",8,ABSTAIN,posterior action utilities remain insufficiently separated,"[2.0, 2.0, 3.0]","[3.0, 2.0, 2.0]",0.42857142857142855,0.5714285714285714,0.2536,,NOT_EXECUTED,False,False,False,False,False,64,0,64,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,always_compensation,19,65,2264,163905750667800,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49, 50, 59, 60, 61]",18,BOUNDED_PLANAR_COMPENSATION,fixed compensation baseline,"[13.0, 4.0, 4.0]","[1.0, 1.0, 1.0]",0.7142857142857143,0.5,,0.6190476190476191,ACCEPTED,True,False,True,False,False,64,104,168,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,always_retry,19,65,2264,163905750793600,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49, 50, 59, 60, 61]",18,INDEPENDENT_STOCHASTIC_RETRY,fixed retry baseline,"[1.0, 1.0, 1.0]","[12.0, 6.0, 3.0]",0.5,0.7142857142857142,,0.5714285714285714,INCONCLUSIVE,False,True,True,True,False,64,500,564,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,accepted_only_last,19,65,2264,163905750871900,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49, 50, 59, 60, 61]",18,INDEPENDENT_STOCHASTIC_RETRY,reuse most recent accepted selected intervention,"[2.0, 2.0, 3.0]","[9.0, 6.0, 2.0]",0.42857142857142855,0.7058823529411765,,0.5294117647058824,INCONCLUSIVE,False,True,True,True,False,64,500,564,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,posterior_greedy,19,65,2264,163905750952100,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49, 50, 59, 60, 61]",18,INDEPENDENT_STOCHASTIC_RETRY,higher posterior mean action utility,"[2.0, 2.0, 3.0]","[9.0, 6.0, 2.0]",0.42857142857142855,0.7058823529411765,0.0543,0.5294117647058824,INCONCLUSIVE,False,True,True,True,False,64,500,564,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,posterior_abstain,19,65,2264,163905756435900,"[10, 11, 20, 22, 23, 26, 28, 31]",8,ABSTAIN,posterior action utilities remain insufficiently separated,"[2.0, 2.0, 3.0]","[3.0, 2.0, 2.0]",0.42857142857142855,0.5714285714285714,0.25255,,NOT_EXECUTED,False,False,True,False,True,64,0,64,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,always_compensation,20,69,2268,163905760203900,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49, 50, 59, 60, 61, 65]",19,BOUNDED_PLANAR_COMPENSATION,fixed compensation baseline,"[14.0, 4.0, 4.0]","[1.0, 1.0, 1.0]",0.7272727272727273,0.5,,0.6363636363636364,ACCEPTED,True,True,True,False,False,64,114,178,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,always_retry,20,69,2268,163905760335100,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49, 50, 59, 60, 61, 65]",19,INDEPENDENT_STOCHASTIC_RETRY,fixed retry baseline,"[1.0, 1.0, 1.0]","[12.0, 7.0, 3.0]",0.5,0.7045454545454545,,0.5454545454545454,ACCEPTED,True,True,True,False,False,64,271,335,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,accepted_only_last,20,69,2268,163905760416800,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49, 50, 59, 60, 61, 65]",19,INDEPENDENT_STOCHASTIC_RETRY,reuse most recent accepted selected intervention,"[2.0, 2.0, 3.0]","[9.0, 7.0, 2.0]",0.42857142857142855,0.6944444444444444,,0.5,ACCEPTED,True,True,True,False,False,64,271,335,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,posterior_greedy,20,69,2268,163905760491900,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49, 50, 59, 60, 61, 65]",19,INDEPENDENT_STOCHASTIC_RETRY,higher posterior mean action utility,"[2.0, 2.0, 3.0]","[9.0, 7.0, 2.0]",0.42857142857142855,0.6944444444444444,0.0629,0.5,ACCEPTED,True,True,True,False,False,64,271,335,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,posterior_abstain,20,69,2268,163905763982900,"[10, 11, 20, 22, 23, 26, 28, 31]",8,ABSTAIN,posterior action utilities remain insufficiently separated,"[2.0, 2.0, 3.0]","[3.0, 2.0, 2.0]",0.42857142857142855,0.5714285714285714,0.2417,,NOT_EXECUTED,False,False,True,False,True,64,0,64,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,always_compensation,21,71,2270,163905768871800,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49, 50, 59, 60, 61, 65, 69]",20,BOUNDED_PLANAR_COMPENSATION,fixed compensation baseline,"[15.0, 4.0, 4.0]","[1.0, 1.0, 1.0]",0.7391304347826086,0.5,,0.6521739130434783,ACCEPTED,True,True,True,False,False,64,104,168,True
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,always_retry,21,71,2270,163905768982200,"[10, 11, 20, 22, 23, 26, 28, 31, 38, 39, 41, 43, 44, 49, 50, 59, 60, 61, 65, 69]",20,INDEPENDENT_STOCHASTIC_RETRY,fixed retry baseline,"[1.0, 1.0, 1.0]","[13.0, 7.0, 3.0]",0.5,0.717391304347826,,0.5652173913043478,ACCEPTED,True,True,True,False,False,64,124,188,True
