experiment_run_id,manifest_id,source_git_commit,episode_id,seed,condition_id_oracle,initial_success,decision_required,initial_steps,initial_final_object_goal_distance,paired_comparable,probe_steps,evaluator_collection_steps,candidate_id,verification_status,verification_success,verification_steps,final_object_goal_distance,observed_progress,paired_verification_seed,outcome_timestamp_ns
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,27,1426,fault_05,False,True,500,0.3555020108552497,True,64,1171,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,107,0.04780408742970278,0.3076979234255469,2673426001,157620513155500
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,30,1429,fault_05,False,True,500,0.24626360779758613,True,64,651,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,87,0.04934255829861794,0.1969210494989682,3393190132,157627109823400
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,30,1429,fault_05,False,True,500,0.24626360779758613,True,64,772,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,121,0.04707437608736582,0.19918923171022032,3393190132,157628214367500
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,32,1431,fault_05,False,True,500,0.18432650951251756,True,64,1064,BOUNDED_PLANAR_COMPENSATION,REJECTED,False,500,0.29880550847133514,-0.11447899895881758,719632010,157633834106700
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,32,1431,fault_05,False,True,500,0.18432650951251756,True,64,1126,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,62,0.04726933075707923,0.13705717875543832,719632010,157634892505900
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,38,1437,fault_05,False,True,500,0.16598726895950056,True,64,1064,BOUNDED_PLANAR_COMPENSATION,REJECTED,False,500,0.2086202062087991,-0.042632937249298536,446621066,157644926592000
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,38,1437,fault_05,False,True,500,0.16598726895950056,True,64,1564,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.24695849942443557,-0.08097123046493501,446621066,157646442106300
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,39,1438,fault_05,False,True,500,0.3860055725029278,True,64,1064,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,False,500,0.1088637752107338,0.27714179729219396,2663507672,157650946199100
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,39,1438,fault_05,False,True,500,0.3860055725029278,True,64,1207,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,143,0.0464049263818391,0.33960064612108865,2663507672,157652097563900
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,41,1440,fault_05,False,True,500,0.4916379534802707,True,64,663,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,99,0.04545301276041935,0.4461849407198513,2153273541,157657319758000
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,41,1440,fault_05,False,True,500,0.4916379534802707,True,64,755,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,92,0.049167001718428964,0.4424709517618417,2153273541,157658423832700
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,42,1441,fault_05,False,True,500,0.29108642286634295,True,64,676,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,112,0.048995392930830696,0.24209102993551226,3243666630,157662605296300
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,42,1441,fault_05,False,True,500,0.29108642286634295,True,64,775,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,99,0.04788136803130417,0.2432050548350388,3243666630,157663714121400
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,44,1443,fault_05,False,True,500,0.2611286650025999,True,64,777,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,213,0.04884214487114096,0.21228652013145893,3756248858,157669086839200
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,44,1443,fault_05,False,True,500,0.2611286650025999,True,64,922,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,145,0.04881354756586098,0.21231511743673892,3756248858,157670216357100
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,48,1447,fault_05,False,True,500,0.2614950474176487,True,64,705,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,141,0.04592243611163992,0.21557261130600874,115679242,157678233030400
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,48,1447,fault_05,False,True,500,0.2614950474176487,True,64,793,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,88,0.04818465717646217,0.2133103902411865,115679242,157679277758900
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,50,1449,fault_05,False,True,500,0.20502578408695746,True,64,662,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,98,0.04826956365629186,0.1567562204306656,1260693219,157684425384600
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,50,1449,fault_05,False,True,500,0.20502578408695746,True,64,755,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,93,0.049014639275473976,0.15601114481148348,1260693219,157685513296100
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,51,1450,fault_05,False,True,500,0.3317646246100854,True,64,755,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,191,0.04958541181631791,0.28217921279376745,178652176,157689670828200
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,51,1450,fault_05,False,True,500,0.3317646246100854,True,64,827,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,72,0.047892426122956605,0.28387219848712875,178652176,157690714671300
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,52,1451,fault_05,False,True,500,0.20298700881728657,True,64,914,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,350,0.049278042626702614,0.15370896619058394,1501525149,157695068508400
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,52,1451,fault_05,False,True,500,0.20298700881728657,True,64,1414,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.34947273668425627,-0.1464857278669697,1501525149,157696567892600
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,53,1452,fault_05,False,True,500,0.21477630409317996,True,64,1064,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,False,500,0.1533757033150843,0.06140060077809567,1482803973,157701005538100
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,53,1452,fault_05,False,True,500,0.21477630409317996,True,64,1564,INDEPENDENT_STOCHASTIC_RETRY,INCONCLUSIVE,False,500,0.19031600754197195,0.024460296551208016,1482803973,157702496221300
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,55,1454,fault_05,False,True,500,0.3435760064022651,True,64,695,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,131,0.04722085511407036,0.29635515128819473,3199829325,157707920632800
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,55,1454,fault_05,False,True,500,0.3435760064022651,True,64,757,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,62,0.049818803498890916,0.2937572029033742,3199829325,157708992301800
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,60,1459,fault_05,False,True,500,0.24564836732141113,True,64,1064,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,False,500,0.1442789205254931,0.10136944679591803,4155822864,157717866001100
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,60,1459,fault_05,False,True,500,0.24564836732141113,True,64,1146,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,82,0.049449687527269685,0.19619867979414143,4155822864,157718981020000
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,62,1461,fault_05,False,True,500,0.26795981651710205,True,64,1064,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,False,500,0.20392680691214984,0.0640330096049522,3363222835,157724767530100
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,62,1461,fault_05,False,True,500,0.26795981651710205,True,64,1564,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.27594345797981823,-0.007983641462716184,3363222835,157726269097100
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,67,1466,fault_05,False,True,500,0.20932206292964264,True,64,786,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,222,0.0489313911712934,0.16039067175834926,3186141448,157735028266500
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,67,1466,fault_05,False,True,500,0.20932206292964264,True,64,854,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,68,0.047997563087584266,0.16132449984205838,3186141448,157736087933000
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,74,1473,fault_05,False,True,500,0.2140153583480225,True,64,637,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,73,0.047061546428432265,0.16695381191959022,1474610161,157747109043500
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,74,1473,fault_05,False,True,500,0.2140153583480225,True,64,724,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,87,0.04602766030776235,0.16798769804026015,1474610161,157748202895100
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,77,1476,fault_05,False,True,500,0.3706080943186958,True,64,638,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,74,0.04898069659940816,0.3216273977192876,1542664432,157754492581400
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,77,1476,fault_05,False,True,500,0.3706080943186958,True,64,709,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,71,0.0480477408526539,0.3225603534660419,1542664432,157755587902300
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,83,1482,fault_05,False,True,500,0.23431304741533676,True,64,1064,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,False,500,0.16839313994717584,0.06591990746816093,4158608567,157765811864100
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,83,1482,fault_05,False,True,500,0.23431304741533676,True,64,1142,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,78,0.048453413119073224,0.18585963429626354,4158608567,157766870866600
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,85,1484,fault_05,False,True,500,0.3278194597775182,True,64,1064,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,False,500,0.24142152996048527,0.08639792981703293,3086805482,157772557076800
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,85,1484,fault_05,False,True,500,0.3278194597775182,True,64,1564,INDEPENDENT_STOCHASTIC_RETRY,INCONCLUSIVE,False,500,0.1826498894027988,0.1451695703747194,3086805482,157774094814400
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,90,1489,fault_05,False,True,500,0.2913314513014838,True,64,955,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,391,0.04997977438895471,0.2413516769125291,2758464766,157783144949800
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,90,1489,fault_05,False,True,500,0.2913314513014838,True,64,1215,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,260,0.04614431398170496,0.24518713731977884,2758464766,157784399320300
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,92,1491,fault_05,False,True,500,0.20274133417698856,True,64,633,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,69,0.049172929478631874,0.1535684046983567,3194155489,157789572826400
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,92,1491,fault_05,False,True,500,0.20274133417698856,True,64,702,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,69,0.04622240319524701,0.15651893098174155,3194155489,157790647838000
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,93,1492,fault_05,False,True,500,0.21480345816379734,True,64,1064,BOUNDED_PLANAR_COMPENSATION,REJECTED,False,500,0.6129556573710175,-0.3981521992072202,1850009291,157795062056500
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,93,1492,fault_05,False,True,500,0.21480345816379734,True,64,1564,INDEPENDENT_STOCHASTIC_RETRY,INCONCLUSIVE,False,500,0.1960394627931334,0.01876399537066395,1850009291,157796623584300
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,94,1493,fault_05,False,True,500,0.12474678577596296,True,64,921,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,357,0.04929150709151787,0.0754552786844451,3573145654,157800918469700
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,94,1493,fault_05,False,True,500,0.12474678577596296,True,64,986,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,65,0.04496080870990788,0.07978597706605509,3573145654,157801954320200
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,95,1494,fault_05,False,True,500,0.36069867343493733,True,64,1064,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,False,500,0.11302083981395196,0.2476778336209854,643233659,157806344930500
acr_retry_replication_20260802T112921Z_1c45014434b2,1fb27aa4238731c97cfa9ae07607ac84b6fbb5d4ddecc17ab3bdb3533329dca1,1c45014434b26f957354788a7fdaafa9bded0d0b,95,1494,fault_05,False,True,500,0.36069867343493733,True,64,1164,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,100,0.04951499457273946,0.3111836788621979,643233659,157807414513100
