experiment_run_id,manifest_id,source_git_commit,method,operational_index,episode_id,seed,decision_timestamp_ns,history_episode_ids,standardization_episode_ids,selected_skill,reason,compensation_mean_utility,retry_mean_utility,probability_compensation_better,selected_predicted_utility,observed_utility,verification_status,selected_accepted,alternative_accepted,any_candidate_accepted,harmful_transfer,missed_recoverable_abstention,probe_steps,verification_steps,total_additional_steps
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,contextual_abstain,19,55,2554,166402705542000,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47]","[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47]",ABSTAIN,context-conditioned action utilities remain insufficiently separated,1.0,0.557995825327896,0.5240042882515729,,,NOT_EXECUTED,False,False,False,False,False,64,0,64
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,always_compensation,20,57,2556,166402705818500,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55]",[],BOUNDED_PLANAR_COMPENSATION,fixed compensation baseline,0.6590909090909091,0.5,,0.6590909090909091,1.0,ACCEPTED,True,True,True,False,False,64,177,241
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,always_retry,20,57,2556,166402705943900,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55]",[],INDEPENDENT_STOCHASTIC_RETRY,fixed retry baseline,0.5,0.5681818181818181,,0.5681818181818181,1.0,ACCEPTED,True,True,True,False,False,64,326,390
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,accepted_only_last,20,57,2556,166402706054300,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55]",[],INDEPENDENT_STOCHASTIC_RETRY,reuse most recent accepted selected intervention,0.6363636363636364,0.6428571428571428,,0.6428571428571428,1.0,ACCEPTED,True,True,True,False,False,64,326,390
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,posterior_greedy,20,57,2556,166402706152800,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55]",[],INDEPENDENT_STOCHASTIC_RETRY,higher posterior mean action utility,0.6363636363636364,0.6428571428571428,0.47815,0.6428571428571428,1.0,ACCEPTED,True,True,True,False,False,64,326,390
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,contextual_greedy,20,57,2556,166402709875100,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55]","[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55]",INDEPENDENT_STOCHASTIC_RETRY,higher contextual posterior mean utility,1.0,1.0,0.5,1.0,1.0,ACCEPTED,True,True,True,False,False,64,326,390
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,contextual_abstain,20,57,2556,166402710339400,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47]","[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47]",ABSTAIN,context-conditioned action utilities remain insufficiently separated,0.7321503566544771,0.0,0.5397287248017342,,,NOT_EXECUTED,False,False,True,False,True,64,0,64
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,always_compensation,21,59,2558,166402710681800,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57]",[],BOUNDED_PLANAR_COMPENSATION,fixed compensation baseline,0.6739130434782609,0.5,,0.6739130434782609,0.0,REJECTED,False,False,False,False,False,64,500,564
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,always_retry,21,59,2558,166402710820600,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57]",[],INDEPENDENT_STOCHASTIC_RETRY,fixed retry baseline,0.5,0.5869565217391304,,0.5869565217391304,0.0,REJECTED,False,False,False,False,False,64,500,564
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,accepted_only_last,21,59,2558,166402710932100,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57]",[],INDEPENDENT_STOCHASTIC_RETRY,reuse most recent accepted selected intervention,0.6363636363636364,0.6666666666666666,,0.6666666666666666,0.0,REJECTED,False,False,False,False,False,64,500,564
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,posterior_greedy,21,59,2558,166402711055900,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57]",[],INDEPENDENT_STOCHASTIC_RETRY,higher posterior mean action utility,0.6363636363636364,0.6666666666666666,0.4185,0.6666666666666666,0.0,REJECTED,False,False,False,False,False,64,500,564
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,contextual_greedy,21,59,2558,166402715240800,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57]","[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57]",INDEPENDENT_STOCHASTIC_RETRY,higher contextual posterior mean utility,0.1374520653578406,1.0,0.37240130354516066,1.0,0.0,REJECTED,False,False,False,False,False,64,500,564
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,contextual_abstain,21,59,2558,166402715640100,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47]","[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47]",ABSTAIN,context-conditioned action utilities remain insufficiently separated,0.3220284564523791,1.0,0.43241758054677026,,,NOT_EXECUTED,False,False,False,False,False,64,0,64
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,always_compensation,22,63,2562,166402715941200,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59]",[],BOUNDED_PLANAR_COMPENSATION,fixed compensation baseline,0.6458333333333333,0.5,,0.6458333333333333,0.0,REJECTED,False,True,True,True,False,64,500,564
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,always_retry,22,63,2562,166402716099300,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59]",[],INDEPENDENT_STOCHASTIC_RETRY,fixed retry baseline,0.5,0.5625,,0.5625,1.0,ACCEPTED,True,False,True,False,False,64,87,151
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,accepted_only_last,22,63,2562,166402716203500,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59]",[],INDEPENDENT_STOCHASTIC_RETRY,reuse most recent accepted selected intervention,0.6363636363636364,0.625,,0.625,1.0,ACCEPTED,True,False,True,False,False,64,87,151
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,posterior_greedy,22,63,2562,166402716303000,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59]",[],BOUNDED_PLANAR_COMPENSATION,higher posterior mean action utility,0.6363636363636364,0.625,0.5322,0.6363636363636364,0.0,REJECTED,False,True,True,True,False,64,500,564
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,contextual_greedy,22,63,2562,166402719944900,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59]","[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59]",BOUNDED_PLANAR_COMPENSATION,higher contextual posterior mean utility,0.6874134300617329,0.0,0.540040912724848,0.6874134300617329,0.0,REJECTED,False,True,True,True,False,64,500,564
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,contextual_abstain,22,63,2562,166402720293700,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47]","[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47]",ABSTAIN,context-conditioned action utilities remain insufficiently separated,0.7225686029066352,1.0,0.4889296688746084,,,NOT_EXECUTED,False,False,True,False,True,64,0,64
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,always_compensation,23,64,2563,166402720543100,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63]",[],BOUNDED_PLANAR_COMPENSATION,fixed compensation baseline,0.62,0.5,,0.62,1.0,ACCEPTED,True,False,True,False,False,64,172,236
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,always_retry,23,64,2563,166402720663800,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63]",[],INDEPENDENT_STOCHASTIC_RETRY,fixed retry baseline,0.5,0.5800000000000001,,0.5800000000000001,0.0,REJECTED,False,True,True,True,False,64,500,564
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,accepted_only_last,23,64,2563,166402720774600,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63]",[],INDEPENDENT_STOCHASTIC_RETRY,reuse most recent accepted selected intervention,0.6363636363636364,0.6470588235294118,,0.6470588235294118,0.0,REJECTED,False,True,True,True,False,64,500,564
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,posterior_greedy,23,64,2563,166402720918400,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63]",[],INDEPENDENT_STOCHASTIC_RETRY,higher posterior mean action utility,0.5833333333333334,0.625,0.3996,0.625,0.0,REJECTED,False,True,True,True,False,64,500,564
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,contextual_greedy,23,64,2563,166402724562600,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63]","[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63]",BOUNDED_PLANAR_COMPENSATION,higher contextual posterior mean utility,0.04818365623333842,0.0,0.5065539282280912,0.04818365623333842,1.0,ACCEPTED,True,False,True,False,False,64,172,236
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,contextual_abstain,23,64,2563,166402724926700,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47]","[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47]",ABSTAIN,context-conditioned action utilities remain insufficiently separated,0.23301986878303527,1.0,0.4391598661492311,,,NOT_EXECUTED,False,False,True,False,True,64,0,64
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,always_compensation,24,69,2568,166402725202200,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64]",[],BOUNDED_PLANAR_COMPENSATION,fixed compensation baseline,0.6346153846153846,0.5,,0.6346153846153846,0.5,INCONCLUSIVE,False,True,True,True,False,64,500,564
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,always_retry,24,69,2568,166402725352200,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64]",[],INDEPENDENT_STOCHASTIC_RETRY,fixed retry baseline,0.5,0.5576923076923077,,0.5576923076923077,1.0,ACCEPTED,True,False,True,False,False,64,122,186
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,accepted_only_last,24,69,2568,166402725456200,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64]",[],INDEPENDENT_STOCHASTIC_RETRY,reuse most recent accepted selected intervention,0.6363636363636364,0.6111111111111112,,0.6111111111111112,1.0,ACCEPTED,True,False,True,False,False,64,122,186
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,posterior_greedy,24,69,2568,166402725556000,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64]",[],INDEPENDENT_STOCHASTIC_RETRY,higher posterior mean action utility,0.5833333333333334,0.5882352941176471,0.48685,0.5882352941176471,1.0,ACCEPTED,True,False,True,False,False,64,122,186
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,contextual_greedy,24,69,2568,166402729183100,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64]","[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64]",INDEPENDENT_STOCHASTIC_RETRY,higher contextual posterior mean utility,0.016781750461905443,1.0,0.3324249425358897,1.0,1.0,ACCEPTED,True,False,True,False,False,64,122,186
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,contextual_abstain,24,69,2568,166402729539400,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47]","[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47]",ABSTAIN,context-conditioned action utilities remain insufficiently separated,0.9510396034933639,1.0,0.495348064854617,,,NOT_EXECUTED,False,False,True,False,True,64,0,64
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,always_compensation,25,75,2574,166402729859800,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64, 69]",[],BOUNDED_PLANAR_COMPENSATION,fixed compensation baseline,0.6296296296296295,0.5,,0.6296296296296295,0.5,INCONCLUSIVE,False,True,True,True,False,64,500,564
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,always_retry,25,75,2574,166402730009700,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64, 69]",[],INDEPENDENT_STOCHASTIC_RETRY,fixed retry baseline,0.5,0.5740740740740741,,0.5740740740740741,1.0,ACCEPTED,True,False,True,False,False,64,160,224
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,accepted_only_last,25,75,2574,166402730115300,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64, 69]",[],INDEPENDENT_STOCHASTIC_RETRY,reuse most recent accepted selected intervention,0.6363636363636364,0.631578947368421,,0.631578947368421,1.0,ACCEPTED,True,False,True,False,False,64,160,224
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,posterior_greedy,25,75,2574,166402730214800,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64, 69]",[],INDEPENDENT_STOCHASTIC_RETRY,higher posterior mean action utility,0.5833333333333334,0.6111111111111112,0.42665,0.6111111111111112,1.0,ACCEPTED,True,False,True,False,False,64,160,224
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,contextual_greedy,25,75,2574,166402733729800,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64, 69]","[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64, 69]",INDEPENDENT_STOCHASTIC_RETRY,higher contextual posterior mean utility,0.0,1.0,0.30512622196614525,1.0,1.0,ACCEPTED,True,False,True,False,False,64,160,224
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,contextual_abstain,25,75,2574,166402734093500,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47]","[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47]",ABSTAIN,context-conditioned action utilities remain insufficiently separated,0.24396845777988196,1.0,0.4147686047271205,,,NOT_EXECUTED,False,False,True,False,True,64,0,64
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,always_compensation,26,76,2575,166402734352100,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64, 69, 75]",[],BOUNDED_PLANAR_COMPENSATION,fixed compensation baseline,0.625,0.5,,0.625,0.5,INCONCLUSIVE,False,True,True,True,False,64,500,564
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,always_retry,26,76,2575,166402734476600,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64, 69, 75]",[],INDEPENDENT_STOCHASTIC_RETRY,fixed retry baseline,0.5,0.5892857142857143,,0.5892857142857143,1.0,ACCEPTED,True,False,True,False,False,64,66,130
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,accepted_only_last,26,76,2575,166402734580000,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64, 69, 75]",[],INDEPENDENT_STOCHASTIC_RETRY,reuse most recent accepted selected intervention,0.6363636363636364,0.65,,0.65,1.0,ACCEPTED,True,False,True,False,False,64,66,130
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,posterior_greedy,26,76,2575,166402734677700,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64, 69, 75]",[],INDEPENDENT_STOCHASTIC_RETRY,higher posterior mean action utility,0.5833333333333334,0.631578947368421,0.37255,0.631578947368421,1.0,ACCEPTED,True,False,True,False,False,64,66,130
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,contextual_greedy,26,76,2575,166402738207200,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64, 69, 75]","[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64, 69, 75]",BOUNDED_PLANAR_COMPENSATION,higher contextual posterior mean utility,0.9211416564487469,0.7932689340510232,0.5547111061680503,0.9211416564487469,0.5,INCONCLUSIVE,False,True,True,True,False,64,500,564
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,contextual_abstain,26,76,2575,166402738547200,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47]","[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47]",ABSTAIN,context-conditioned action utilities remain insufficiently separated,0.36129464804688505,0.8412522770722649,0.40370235948811856,,,NOT_EXECUTED,False,False,True,False,True,64,0,64
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,always_compensation,27,79,2578,166402738867200,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64, 69, 75, 76]",[],BOUNDED_PLANAR_COMPENSATION,fixed compensation baseline,0.6206896551724138,0.5,,0.6206896551724138,0.5,INCONCLUSIVE,False,True,True,True,False,64,500,564
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,always_retry,27,79,2578,166402739019300,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64, 69, 75, 76]",[],INDEPENDENT_STOCHASTIC_RETRY,fixed retry baseline,0.5,0.603448275862069,,0.603448275862069,1.0,ACCEPTED,True,False,True,False,False,64,92,156
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,accepted_only_last,27,79,2578,166402739122600,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64, 69, 75, 76]",[],INDEPENDENT_STOCHASTIC_RETRY,reuse most recent accepted selected intervention,0.6363636363636364,0.6666666666666667,,0.6666666666666667,1.0,ACCEPTED,True,False,True,False,False,64,92,156
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,posterior_greedy,27,79,2578,166402739221500,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64, 69, 75, 76]",[],INDEPENDENT_STOCHASTIC_RETRY,higher posterior mean action utility,0.5833333333333334,0.65,0.3316,0.65,1.0,ACCEPTED,True,False,True,False,False,64,92,156
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,contextual_greedy,27,79,2578,166402743108400,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64, 69, 75, 76]","[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47, 49, 50, 55, 57, 59, 63, 64, 69, 75, 76]",INDEPENDENT_STOCHASTIC_RETRY,higher contextual posterior mean utility,0.6725122994160491,1.0,0.435377045935395,1.0,1.0,ACCEPTED,True,False,True,False,False,64,92,156
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,contextual_abstain,27,79,2578,166402743429000,"[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47]","[3, 7, 8, 9, 11, 12, 16, 17, 19, 22, 23, 28, 32, 34, 37, 47]",ABSTAIN,context-conditioned action utilities remain insufficiently separated,0.6931907445377784,0.44238444225856594,0.5206796898686716,,,NOT_EXECUTED,False,False,True,False,True,64,0,64
