experiment_run_id,manifest_id,source_git_commit,episode_id,seed,condition_id_oracle,initial_success,decision_required,initial_steps,initial_final_object_goal_distance,probe_steps,paired_candidate_eligible,ineligibility_reason,operational_index,evaluator_collection_steps,candidate_id,paired_verification_seed,verification_status,verification_success,verification_steps,final_object_goal_distance,observed_progress,outcome_timestamp_ns
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,34,2533,fault_05,False,True,500,0.23903861686527025,64,True,,14,1564,INDEPENDENT_STOCHASTIC_RETRY,4118395201,INCONCLUSIVE,False,500,0.19953266765700553,0.03950594920826472,166013212426800
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,37,2536,fault_05,False,True,500,0.17413500969462628,64,True,,15,1064,BOUNDED_PLANAR_COMPENSATION,1178729855,INCONCLUSIVE,False,500,0.09159808677278981,0.08253692292183647,166020640301400
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,37,2536,fault_05,False,True,500,0.17413500969462628,64,True,,15,1202,INDEPENDENT_STOCHASTIC_RETRY,1178729855,ACCEPTED,True,138,0.04931263722207802,0.12482237247254827,166021842386000
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,47,2546,fault_05,False,True,500,0.15000590824697285,64,True,,16,1064,BOUNDED_PLANAR_COMPENSATION,3882047481,REJECTED,False,500,0.292656851852688,-0.14265094360571517,166038837039800
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,47,2546,fault_05,False,True,500,0.15000590824697285,64,True,,16,1140,INDEPENDENT_STOCHASTIC_RETRY,3882047481,ACCEPTED,True,76,0.0478005729696126,0.10220533527736025,166040001690400
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,49,2548,fault_05,False,True,500,0.25303974920525707,64,True,,17,649,BOUNDED_PLANAR_COMPENSATION,298497160,ACCEPTED,True,85,0.047798339307130504,0.20524140989812656,166045603036400
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,49,2548,fault_05,False,True,500,0.25303974920525707,64,True,,17,717,INDEPENDENT_STOCHASTIC_RETRY,298497160,ACCEPTED,True,68,0.04922501960733075,0.20381472959792632,166046748020800
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,50,2549,fault_05,False,True,500,0.1587296588482109,64,True,,18,971,BOUNDED_PLANAR_COMPENSATION,968856889,ACCEPTED,True,407,0.047902546064571075,0.11082711278363984,166051517121200
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,50,2549,fault_05,False,True,500,0.1587296588482109,64,True,,18,1471,INDEPENDENT_STOCHASTIC_RETRY,968856889,REJECTED,False,500,0.29147247496046763,-0.13274281611225672,166053115718800
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,55,2554,fault_05,False,True,500,0.2883000612077838,64,True,,19,1064,BOUNDED_PLANAR_COMPENSATION,3563355428,INCONCLUSIVE,False,500,0.1567168574152524,0.13158320379253138,166062998614800
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,55,2554,fault_05,False,True,500,0.2883000612077838,64,True,,19,1564,INDEPENDENT_STOCHASTIC_RETRY,3563355428,REJECTED,False,500,0.2902429719331156,-0.0019429107253318145,166064654293400
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,57,2556,fault_05,False,True,500,0.4929335628069918,64,True,,20,741,BOUNDED_PLANAR_COMPENSATION,2845451116,ACCEPTED,True,177,0.047092517695232455,0.44584104511175937,166070188837700
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,57,2556,fault_05,False,True,500,0.4929335628069918,64,True,,20,1067,INDEPENDENT_STOCHASTIC_RETRY,2845451116,ACCEPTED,True,326,0.04931163730948714,0.4436219254975047,166071592814600
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,59,2558,fault_05,False,True,500,0.1542871677677882,64,True,,21,1064,BOUNDED_PLANAR_COMPENSATION,2992702996,REJECTED,False,500,0.15432138289163586,-3.421512384765846e-05,166077290957800
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,59,2558,fault_05,False,True,500,0.1542871677677882,64,True,,21,1564,INDEPENDENT_STOCHASTIC_RETRY,2992702996,REJECTED,False,500,0.25217390659606165,-0.09788673882827345,166078912289200
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,63,2562,fault_05,False,True,500,0.12549614149316704,64,True,,22,1064,BOUNDED_PLANAR_COMPENSATION,418625875,REJECTED,False,500,0.38051479072773187,-0.25501864923456485,166087593962200
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,63,2562,fault_05,False,True,500,0.12549614149316704,64,True,,22,1151,INDEPENDENT_STOCHASTIC_RETRY,418625875,ACCEPTED,True,87,0.04615728731121203,0.07933885418195502,166088784822500
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,64,2563,fault_05,False,True,500,0.10025829268410709,64,True,,23,736,BOUNDED_PLANAR_COMPENSATION,2935474387,ACCEPTED,True,172,0.046574299670171834,0.053683993013935255,166093125367900
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,64,2563,fault_05,False,True,500,0.10025829268410709,64,True,,23,1236,INDEPENDENT_STOCHASTIC_RETRY,2935474387,REJECTED,False,500,0.13000793351753245,-0.029749640833425364,166094822303400
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,69,2568,fault_05,False,True,500,0.2786256898313112,64,True,,24,1064,BOUNDED_PLANAR_COMPENSATION,1189562910,INCONCLUSIVE,False,500,0.21481801566039618,0.06380767417091501,166104594176000
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,69,2568,fault_05,False,True,500,0.2786256898313112,64,True,,24,1186,INDEPENDENT_STOCHASTIC_RETRY,1189562910,ACCEPTED,True,122,0.04745934706438082,0.23116634276693038,166105784520000
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,75,2574,fault_05,False,True,500,0.3381048627548933,64,True,,25,1064,BOUNDED_PLANAR_COMPENSATION,2535967465,INCONCLUSIVE,False,500,0.196664619572525,0.1414402431823683,166116811655400
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,75,2574,fault_05,False,True,500,0.3381048627548933,64,True,,25,1224,INDEPENDENT_STOCHASTIC_RETRY,2535967465,ACCEPTED,True,160,0.04792028291067663,0.2901845798442167,166118058960500
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,76,2575,fault_05,False,True,500,0.18762895650327394,64,True,,26,1064,BOUNDED_PLANAR_COMPENSATION,1815056073,INCONCLUSIVE,False,500,0.17755283755215592,0.010076118951118013,166122811836500
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,76,2575,fault_05,False,True,500,0.18762895650327394,64,True,,26,1130,INDEPENDENT_STOCHASTIC_RETRY,1815056073,ACCEPTED,True,66,0.04826700791565734,0.13936194858761658,166123928694000
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,79,2578,fault_05,False,True,500,0.3943197938423122,64,True,,27,1064,BOUNDED_PLANAR_COMPENSATION,2803942514,INCONCLUSIVE,False,500,0.1508816928886095,0.2434381009537027,166131295695000
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,79,2578,fault_05,False,True,500,0.3943197938423122,64,True,,27,1156,INDEPENDENT_STOCHASTIC_RETRY,2803942514,ACCEPTED,True,92,0.04694558339305533,0.34737421044925687,166132403167600
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,81,2580,fault_05,False,True,500,0.1608301230633535,64,True,,28,1064,BOUNDED_PLANAR_COMPENSATION,712001834,REJECTED,False,500,0.5829413820955672,-0.4221112590322137,166138272108200
