query_experiment_run_id,query_manifest_id,query_episode_id,query_seed,reference_experiment_run_id,reference_manifest_id,reference_episode_id,reference_seed,standardized_distance,retrieved_skill_evaluator_only,target_skill_evaluator_only,retrieval_correct_evaluator_only,frozen_selector_correct,reference_label_source,actionable_memory_eligible
probemem_paired_utility_20260731T174415Z_ddd061fcec73,a45c2620a73ab8f6c6542a2d7063ce5dea10587deab458e66620482be5633984,15,854,probemem_paired_utility_20260731T173200Z_aceee1a6eca2,f191171b0dd485a9e6f08f232acf17205d687c5de52cf7a83ebb39d542e3f76f,57,816,0.6055050499798187,INDEPENDENT_STOCHASTIC_RETRY,INDEPENDENT_STOCHASTIC_RETRY,True,True,paired_counterfactual_evaluator_only,False
probemem_paired_utility_20260731T174415Z_ddd061fcec73,a45c2620a73ab8f6c6542a2d7063ce5dea10587deab458e66620482be5633984,26,865,probemem_paired_utility_20260731T173200Z_aceee1a6eca2,f191171b0dd485a9e6f08f232acf17205d687c5de52cf7a83ebb39d542e3f76f,16,775,0.7273166127315499,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,False,False,paired_counterfactual_evaluator_only,False
probemem_paired_utility_20260731T174415Z_ddd061fcec73,a45c2620a73ab8f6c6542a2d7063ce5dea10587deab458e66620482be5633984,28,867,probemem_paired_utility_20260731T173200Z_aceee1a6eca2,f191171b0dd485a9e6f08f232acf17205d687c5de52cf7a83ebb39d542e3f76f,5,764,0.8176694090582526,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,False,True,paired_counterfactual_evaluator_only,False
probemem_paired_utility_20260731T174415Z_ddd061fcec73,a45c2620a73ab8f6c6542a2d7063ce5dea10587deab458e66620482be5633984,42,881,probemem_paired_utility_20260731T173200Z_aceee1a6eca2,f191171b0dd485a9e6f08f232acf17205d687c5de52cf7a83ebb39d542e3f76f,22,781,0.6465175422026211,BOUNDED_PLANAR_COMPENSATION,BOUNDED_PLANAR_COMPENSATION,True,True,paired_counterfactual_evaluator_only,False
probemem_paired_utility_20260731T174415Z_ddd061fcec73,a45c2620a73ab8f6c6542a2d7063ce5dea10587deab458e66620482be5633984,44,883,probemem_paired_utility_20260731T173200Z_aceee1a6eca2,f191171b0dd485a9e6f08f232acf17205d687c5de52cf7a83ebb39d542e3f76f,58,817,1.0881942267661475,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,False,False,paired_counterfactual_evaluator_only,False
probemem_paired_utility_20260731T174415Z_ddd061fcec73,a45c2620a73ab8f6c6542a2d7063ce5dea10587deab458e66620482be5633984,45,884,probemem_paired_utility_20260731T173200Z_aceee1a6eca2,f191171b0dd485a9e6f08f232acf17205d687c5de52cf7a83ebb39d542e3f76f,35,794,2.640631260186675,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,False,False,paired_counterfactual_evaluator_only,False
probemem_paired_utility_20260731T174415Z_ddd061fcec73,a45c2620a73ab8f6c6542a2d7063ce5dea10587deab458e66620482be5633984,56,895,probemem_paired_utility_20260731T173200Z_aceee1a6eca2,f191171b0dd485a9e6f08f232acf17205d687c5de52cf7a83ebb39d542e3f76f,31,790,2.05507062457984,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,False,True,paired_counterfactual_evaluator_only,False
