config_id,case_id,seed,initial_success,skill_id,schedule,recovery_success,probe_environment_steps,recovery_rollout_steps,total_recovery_environment_steps,final_object_goal_distance
research_r2_c1,case_0041,300,False,dominant_axis_repair,phase_aware,False,32,500,532,0.397857466290256
research_r2_c1,case_0007,306,False,simultaneous_xy_repair,whole,True,32,72,104,0.04956498194816309
research_r2_c1,case_0017,306,False,dominant_axis_repair,phase_aware,True,32,77,109,0.04851115362032463
research_r2_c1,case_0027,306,False,dominant_axis_repair,phase_aware,True,32,77,109,0.047995804829921676
research_r2_c1,case_0031,300,False,simultaneous_xy_repair,whole,True,32,73,105,0.047431404360362375
research_r2_c1,case_0001,300,False,simultaneous_xy_repair,whole,True,32,73,105,0.04747866491329057
