experiment_run_id,source_git_commit,case_id,episode_id,seed,decision_required,initial_success,initial_steps,initial_return,initial_final_object_goal_distance,condition_id,mechanism_class_oracle,candidate_id,schedule,correction_x,correction_y,verification_status,verification_success,verification_steps,episode_return,final_object_goal_distance,progress_to_goal,registered_probe_environment_steps,verification_perturbation_seed
development_20260731T065555Z_c214dc0f4a08,c214dc0f4a08b233986f3288a8620260d7845ec5,development_case_0025,25,524,True,False,500,156.05842145484797,0.3234352858050462,fault_05,stochastic_noise,probe_grounded_compensation,whole,0.20000000298023224,0.20000000298023224,ACCEPTED,True,245,334.07865367738407,0.04565399646119835,0.22702170279327274,64,3899772994
development_20260731T065555Z_c214dc0f4a08,c214dc0f4a08b233986f3288a8620260d7845ec5,development_case_0025,25,524,True,False,500,156.05842145484797,0.3234352858050462,fault_05,stochastic_noise,stochastic_retry,whole,0.0,0.0,ACCEPTED,True,92,279.8442541957639,0.0486660532493073,0.22400964600516382,64,3899772994
development_20260731T065555Z_c214dc0f4a08,c214dc0f4a08b233986f3288a8620260d7845ec5,development_case_0026,26,525,True,False,500,263.08322479177497,0.28771493205501275,fault_05,stochastic_noise,probe_grounded_compensation,phase_aware,0.20000000298023224,0.0,ACCEPTED,True,74,244.3515007953855,0.046049288120193925,0.18173022019104973,64,256147519
development_20260731T065555Z_c214dc0f4a08,c214dc0f4a08b233986f3288a8620260d7845ec5,development_case_0026,26,525,True,False,500,263.08322479177497,0.28771493205501275,fault_05,stochastic_noise,stochastic_retry,whole,0.0,0.0,REJECTED,False,500,204.08657634190158,0.3120612771666913,-0.08428176885544764,64,256147519
development_20260731T065555Z_c214dc0f4a08,c214dc0f4a08b233986f3288a8620260d7845ec5,development_case_0028,28,527,True,False,500,141.0091822872193,0.30334705215026303,fault_05,stochastic_noise,probe_grounded_compensation,whole,-0.20000000298023224,0.20000000298023224,ACCEPTED,True,303,314.80542258292814,0.04747231133108679,0.19644624494127394,64,3247708225
development_20260731T065555Z_c214dc0f4a08,c214dc0f4a08b233986f3288a8620260d7845ec5,development_case_0028,28,527,True,False,500,141.0091822872193,0.30334705215026303,fault_05,stochastic_noise,stochastic_retry,whole,0.0,0.0,ACCEPTED,True,285,750.2817396133016,0.04787037498558501,0.1960481812867757,64,3247708225
development_20260731T065555Z_c214dc0f4a08,c214dc0f4a08b233986f3288a8620260d7845ec5,development_case_0041,41,540,True,False,500,71.07597816800059,0.661705499911276,fault_05,stochastic_noise,probe_grounded_compensation,phase_aware,0.0,0.20000000298023224,INCONCLUSIVE,False,500,2297.5405504679247,0.4581133072864393,-0.27203067465607844,64,2797775216
development_20260731T065555Z_c214dc0f4a08,c214dc0f4a08b233986f3288a8620260d7845ec5,development_case_0041,41,540,True,False,500,71.07597816800059,0.661705499911276,fault_05,stochastic_noise,stochastic_retry,whole,0.0,0.0,ACCEPTED,True,173,383.84146927596316,0.048685738951457606,0.1373968936789032,64,2797775216
development_20260731T065555Z_c214dc0f4a08,c214dc0f4a08b233986f3288a8620260d7845ec5,development_case_0043,43,542,True,False,500,370.53395721979746,0.13886981209061258,fault_05,stochastic_noise,probe_grounded_compensation,whole,-0.20000000298023224,-0.20000000298023224,REJECTED,False,500,40.85091355785915,0.19108784277528457,-0.0002791791317864334,64,365664033
development_20260731T065555Z_c214dc0f4a08,c214dc0f4a08b233986f3288a8620260d7845ec5,development_case_0043,43,542,True,False,500,370.53395721979746,0.13886981209061258,fault_05,stochastic_noise,stochastic_retry,whole,0.0,0.0,ACCEPTED,True,166,566.0979935925245,0.04726878621443505,0.14353987742906307,64,365664033
development_20260731T065555Z_c214dc0f4a08,c214dc0f4a08b233986f3288a8620260d7845ec5,development_case_0051,51,550,True,False,500,182.71563950971546,0.16336115084247693,fault_05,stochastic_noise,probe_grounded_compensation,whole,-0.20000000298023224,0.20000000298023224,REJECTED,False,500,137.7550319619548,0.20999329850725637,0.026917206131881782,64,885319503
development_20260731T065555Z_c214dc0f4a08,c214dc0f4a08b233986f3288a8620260d7845ec5,development_case_0051,51,550,True,False,500,182.71563950971546,0.16336115084247693,fault_05,stochastic_noise,stochastic_retry,whole,0.0,0.0,REJECTED,False,500,303.2309312418331,0.3440213811426647,-0.10711087650352652,64,885319503
development_20260731T065555Z_c214dc0f4a08,c214dc0f4a08b233986f3288a8620260d7845ec5,development_case_0053,53,552,True,False,500,216.51650974164684,0.14026921302630213,fault_05,stochastic_noise,probe_grounded_compensation,whole,-0.20000000298023224,-0.20000000298023224,ACCEPTED,True,394,305.7940397195488,0.047998549670838456,0.15079083806311028,64,2695270127
development_20260731T065555Z_c214dc0f4a08,c214dc0f4a08b233986f3288a8620260d7845ec5,development_case_0053,53,552,True,False,500,216.51650974164684,0.14026921302630213,fault_05,stochastic_noise,stochastic_retry,whole,0.0,0.0,INCONCLUSIVE,False,500,310.88985024810484,0.12769875417980356,0.07109063355414519,64,2695270127
