schema_version,perturbation_type,perturbation_level,bias_axis,bias_direction,episode_id,seed,success,steps,episode_return,elapsed_time_ms,clipped_step_count,clipped_step_fraction,clipped_element_count,clipped_element_fraction,final_object_goal_distance,min_gripper_object_distance,object_displacement,progress_to_goal
2,action_bias,0.18,y,positive,1,230,False,500,191.8487051964993,541.8094000779092,274,0.548,274,0.137,0.2396417545450448,0.06683231765340865,0.02073608141558537,0.009850678124158962
2,action_bias,0.18,y,positive,2,231,False,500,210.89781924389885,502.62299994938076,275,0.55,275,0.1375,0.1526194308035371,0.06633040886831208,0.017377867758031414,0.007260112967764215
2,action_bias,0.18,y,positive,3,232,False,500,284.65570666341284,545.462700072676,83,0.166,83,0.0415,0.1559660126182081,0.0624590726824392,0.022833763856553967,0.009568553475093139
2,action_bias,0.18,y,positive,4,233,False,500,282.245252122588,560.2464999537915,81,0.162,81,0.0405,0.14072802003136875,0.06242996014709725,0.02301805654251745,0.019093100079044606
2,action_bias,0.18,y,positive,5,234,False,500,199.62763321482163,496.88670015893877,276,0.552,276,0.138,0.24014753112544118,0.06665409684989679,0.020501108007008766,0.012980252577365514
2,action_bias,0.18,y,positive,6,235,False,500,228.29999123116056,534.0424999594688,66,0.132,66,0.033,0.19728767211768414,0.06169271707790122,0.05390786779699923,0.05027577902943048
2,action_bias,0.18,y,positive,7,236,False,500,208.35393863924756,528.2413999084383,68,0.136,68,0.034,0.14171775409106252,0.06276390229753905,0.0537283617633865,0.044444176179314315
2,action_bias,0.18,y,positive,8,237,True,67,188.17270812231078,80.41829988360405,18,0.26865671641791045,18,0.06716417910447761,0.047129727777268475,0.039601263109327496,0.12274999954261788,0.12249755512813149
2,action_bias,0.18,y,positive,9,238,False,500,283.6590297006305,605.9644999913871,78,0.156,78,0.039,0.18589024433574572,0.062267777816740165,0.023119925532586485,0.021818488071133513
2,action_bias,0.18,y,positive,10,239,True,44,163.00090052038786,60.63720001839101,23,0.5227272727272727,23,0.13068181818181818,0.04688268971133906,0.03730771884049067,0.148226759632004,0.14805337483040504
2,action_bias,0.19,y,positive,1,230,False,500,40.54274822222034,473.6134000122547,303,0.606,303,0.1515,0.24948962442968758,0.07012402670924806,8.395055789217845e-06,2.808239516177702e-06
2,action_bias,0.19,y,positive,2,231,False,500,85.22068630779972,478.60739985480905,306,0.612,306,0.153,0.159884193985137,0.07284529680429296,1.5194855679900507e-05,-4.650213835694084e-06
2,action_bias,0.19,y,positive,3,232,True,121,194.78207720589015,129.03170008212328,49,0.4049586776859504,50,0.10330578512396695,0.048532770738128644,0.039713298757557795,0.12019716851082785,0.1170017953551726
2,action_bias,0.19,y,positive,4,233,False,500,123.06549206053936,490.8426001202315,302,0.604,302,0.151,0.16040811007961694,0.06671547633502169,0.004808626144399251,-0.0005869899692035885
2,action_bias,0.19,y,positive,5,234,False,500,76.5704608479177,488.8665000908077,306,0.612,306,0.153,0.2531432346232337,0.0731416388955997,1.9283876653800196e-05,-1.5450920426984815e-05
2,action_bias,0.19,y,positive,6,235,False,500,91.49497424504928,490.8912999089807,307,0.614,307,0.1535,0.24623270269761843,0.06873760558018642,0.001376888821861036,0.001330748449496183
2,action_bias,0.19,y,positive,7,236,False,500,129.54296679350142,499.5369999669492,301,0.602,301,0.1505,0.18334424878598501,0.06620571909660262,0.002824109945566824,0.0028176814843918208
2,action_bias,0.19,y,positive,8,237,True,112,145.89767928725317,129.2295998428017,51,0.45535714285714285,51,0.11383928571428571,0.04386782207043497,0.03727393979794586,0.12723286694774,0.125759460834965
2,action_bias,0.19,y,positive,9,238,True,116,187.8990141143595,133.2507999613881,58,0.5,58,0.125,0.04669558484721689,0.03827637400078563,0.16440380883465516,0.16101314755966234
2,action_bias,0.19,y,positive,10,239,True,46,174.76529855917826,61.70269986614585,23,0.5,23,0.125,0.04456968711599285,0.03800966639171181,0.15055296163469395,0.15036637742575126
