schema_version,perturbation_type,perturbation_level,bias_axis,bias_direction,num_episodes,success_count,success_rate,mean_steps,mean_return,mean_final_object_goal_distance,mean_min_gripper_object_distance,mean_object_displacement,mean_progress_to_goal,clipped_step_fraction,clipped_element_fraction
2,action_bias,0.192,y,negative,10,9,0.9,124.1,223.9930454518298,0.07167783197514609,0.04031959164891616,0.13840268772008274,0.12770745878670803,0.2876712328767123,0.07211925866236905
2,action_bias,0.194,y,negative,10,7,0.7,205.4,209.9684312825383,0.1086429842822298,0.042323294418531075,0.1115113785438977,0.09074230647962434,0.28237585199610515,0.07108081791626096
2,action_bias,0.196,y,negative,10,7,0.7,213.4,232.17000106139787,0.10799900946391301,0.04573128372492181,0.11129862400187421,0.0913862812979411,0.2619493908153702,0.06560449859418932
2,action_bias,0.198,y,negative,10,4,0.4,332.1,172.76695970406757,0.15416545855065011,0.0587437925979693,0.06303087852501729,0.045219832211204,0.18699186991869918,0.04682324601023788
