schema_version,perturbation_type,perturbation_level,bias_axis,bias_direction,num_episodes,success_count,success_rate,mean_steps,mean_return,mean_final_object_goal_distance,mean_min_gripper_object_distance,mean_object_displacement,mean_progress_to_goal,clipped_step_fraction,clipped_element_fraction
2,action_bias,0.17,x,negative,10,7,0.7,209.1,160.0116485425768,0.0790362556422531,0.03687386162350551,0.16510800424025496,0.12034903511960102,0.367766618842659,0.09301769488283118
2,action_bias,0.18,x,negative,10,6,0.6,262.2,155.4390593308342,0.09592287184211658,0.03854868536583611,0.11569111441327064,0.10346241891973754,0.40083905415713195,0.10221205186880244
2,action_bias,0.19,x,negative,10,4,0.4,346.6,180.27368287479396,0.1055066620999328,0.039352988240360535,0.10547180056676922,0.09387862866192132,0.3303519907674553,0.0830207732256203
