schema_version,perturbation_type,perturbation_level,bias_axis,bias_direction,num_episodes,success_count,success_rate,mean_steps,mean_return,mean_final_object_goal_distance,mean_min_gripper_object_distance,mean_object_displacement,mean_progress_to_goal,clipped_step_fraction,clipped_element_fraction
2,action_bias,0.185,y,positive,10,2,0.2,417.1,184.18582601596347,0.1665488212492784,0.06038840525083018,0.03800131590870331,0.03283646951257574,0.510668904339487,0.1277271637497003
2,action_bias,0.1875,y,positive,10,3,0.3,378.8,162.3401533342941,0.15218144118775181,0.0578296877289428,0.05027278259404429,0.04720384957410231,0.5699577613516368,0.1424894403379092
