experiment_run_id,source_git_commit,config_path,config_sha256,source_run_id,source_run_commit,execution_timestamp_utc,case_id,seed,repetition_count,selected_candidate,outcome_preferred_candidate,utility_agreement,selected_recovery_success,selected_verification_steps,selected_final_object_goal_distance,prefix_environment_steps
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0006,605,3,probe_grounded_compensation,probe_grounded_compensation,True,False,500,0.21815197389276203,384
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0008,607,1,probe_grounded_compensation,stochastic_retry,False,False,500,0.1450065022920544,128
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0008,607,2,probe_grounded_compensation,stochastic_retry,False,False,500,0.1450065022920544,256
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0008,607,3,stochastic_retry,stochastic_retry,True,False,500,0.10027689598819116,384
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0018,617,1,stochastic_retry,stochastic_retry,True,False,500,0.26933083426879,127
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0018,617,2,stochastic_retry,stochastic_retry,True,False,500,0.26933083426879,255
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0018,617,3,stochastic_retry,stochastic_retry,True,False,500,0.26933083426879,383
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0020,619,1,probe_grounded_compensation,probe_grounded_compensation,True,True,109,0.04951809357882165,128
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0020,619,2,probe_grounded_compensation,probe_grounded_compensation,True,True,109,0.04951809357882165,256
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0020,619,3,probe_grounded_compensation,probe_grounded_compensation,True,True,109,0.04951809357882165,384
