experiment_run_id,manifest_id,source_git_commit,episode_id,seed,condition_id_oracle,initial_success,decision_required,initial_steps,initial_final_object_goal_distance,probe_steps,eligible_first_attempt,first_attempt_index,first_verification_status,first_verification_steps,first_final_object_goal_distance,first_observed_progress,second_decision_required,second_decision_index,ineligibility_reason,online_steps_before_optional_second
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,37,2886,fault_05,True,False,70,0.04790604251399212,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,70
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,38,2887,fault_05,False,True,500,0.16869713093244018,64,True,21,ACCEPTED,69,0.048202067921301474,0.12049506301113871,False,0,,633
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,39,2888,fault_05,True,False,131,0.04945491504629875,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,131
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,40,2889,fault_05,True,False,97,0.04594194954043726,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,97
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,41,2890,fault_05,True,False,102,0.0486411403659102,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,102
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,42,2891,fault_05,False,True,500,0.30122646433101075,64,True,22,INCONCLUSIVE,500,0.20888386643902998,0.09234259789198077,True,11,,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,43,2892,fault_05,False,True,500,0.34644053902474947,64,True,23,REJECTED,500,0.3626118783449166,-0.016171339320167122,True,12,,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,44,2893,fault_05,True,False,81,0.04483755539629805,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,81
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,45,2894,fault_05,False,True,500,0.24174483637536945,64,True,24,ACCEPTED,77,0.04581380644411042,0.19593102993125902,False,0,,641
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,46,2895,fault_05,True,False,142,0.049782232960220024,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,142
