experiment_run_id,manifest_id,source_git_commit,episode_id,seed,condition_id_oracle,initial_success,initial_steps,initial_final_object_goal_distance,probe_steps,eligible_first_attempt,first_verification_status,first_verification_steps,first_final_object_goal_distance,first_observed_progress,second_decision_required,second_decision_index,ineligibility_reason,online_steps_before_optional_second
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,212,3711,fault_05,True,122,0.047840566955300624,0,False,NOT_EXECUTED,0,,,False,0,initial_success,122
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,213,3712,fault_05,True,132,0.048636015402273414,0,False,NOT_EXECUTED,0,,,False,0,initial_success,132
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,214,3713,fault_05,True,78,0.0499465812353629,0,False,NOT_EXECUTED,0,,,False,0,initial_success,78
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,215,3714,fault_05,True,84,0.04716266344261631,0,False,NOT_EXECUTED,0,,,False,0,initial_success,84
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,216,3715,fault_05,True,304,0.044422353957796104,0,False,NOT_EXECUTED,0,,,False,0,initial_success,304
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,217,3716,fault_05,False,500,0.21789643298189273,64,True,ACCEPTED,60,0.04941667690948624,0.1684797560724065,False,0,,624
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,218,3717,fault_05,False,500,0.40478768384951463,64,True,ACCEPTED,126,0.049359790827831575,0.35542789302168304,False,0,,690
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,219,3718,fault_05,False,500,0.3009747149968628,64,True,REJECTED,500,0.371035528075773,-0.07006081307891021,True,28,,1064
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,220,3719,fault_05,True,66,0.04756388537056685,0,False,NOT_EXECUTED,0,,,False,0,initial_success,66
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,221,3720,fault_05,True,62,0.04936994982170129,0,False,NOT_EXECUTED,0,,,False,0,initial_success,62
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,222,3721,fault_05,True,93,0.04875608136999362,0,False,NOT_EXECUTED,0,,,False,0,initial_success,93
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,223,3722,fault_05,False,500,0.15908748591798763,64,True,ACCEPTED,91,0.04639102079041238,0.11269646512757525,False,0,,655
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,224,3723,fault_05,False,500,0.07978871692788404,64,True,ACCEPTED,304,0.04552897110098917,0.03425974582689487,False,0,,868
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,225,3724,fault_05,True,78,0.04913232496215506,0,False,NOT_EXECUTED,0,,,False,0,initial_success,78
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,226,3725,fault_05,True,67,0.048839393716172706,0,False,NOT_EXECUTED,0,,,False,0,initial_success,67
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,227,3726,fault_05,False,500,0.2868977416059366,64,True,ACCEPTED,84,0.04806676128556958,0.23883098032036704,False,0,,648
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,228,3727,fault_05,False,500,0.3119311186861072,64,True,INCONCLUSIVE,500,0.276096751622684,0.03583436706342319,True,29,,1064
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,229,3728,fault_05,False,500,0.2740259920410586,64,True,ACCEPTED,131,0.04944084205896721,0.2245851499820914,False,0,,695
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,230,3729,fault_05,False,500,0.18786671609181047,64,True,ACCEPTED,71,0.0480977829163446,0.13976893317546585,False,0,,635
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,231,3730,fault_05,False,500,0.5091955116547354,64,True,INCONCLUSIVE,500,0.2817447191653947,0.22745079248934075,True,30,,1064
