experiment_run_id,manifest_id,source_git_commit,episode_id,seed,condition_id_oracle,initial_success,initial_steps,initial_final_object_goal_distance,eligible_state,ineligibility_reason,probe_steps,eligible_state_index,realization_index,first_verification_seed,first_verification_status,first_verification_steps,first_final_object_goal_distance,first_observed_progress,paired_second_executed,paired_second_verification_seed,candidate_id,verification_status,verification_steps,final_object_goal_distance,observed_progress,outcome_timestamp_ns
acr_feedback_sufficiency_20260803T030940Z_cc72bb3b562e,a7fb1a8801dc6691b8a4f427795454c21653623028e3bfce491d6433c33ff952,cc72bb3b562e8accf87be1945c336a0ff6d024e2,4,3303,fault_05,False,500,0.21757707930315592,True,,64,1,2,2888483139,REJECTED,500,0.2692776309934933,-0.051700551690337354,True,3195604000,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,80,0.04878237781813438,0.16879470148502154,213961683270100
acr_feedback_sufficiency_20260803T030940Z_cc72bb3b562e,a7fb1a8801dc6691b8a4f427795454c21653623028e3bfce491d6433c33ff952,cc72bb3b562e8accf87be1945c336a0ff6d024e2,4,3303,fault_05,False,500,0.21757707930315592,True,,64,1,2,2888483139,REJECTED,500,0.2692776309934933,-0.051700551690337354,True,3195604000,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,71,0.049825469059921114,0.16775161024323482,213962950113100
acr_feedback_sufficiency_20260803T030940Z_cc72bb3b562e,a7fb1a8801dc6691b8a4f427795454c21653623028e3bfce491d6433c33ff952,cc72bb3b562e8accf87be1945c336a0ff6d024e2,4,3303,fault_05,False,500,0.21757707930315592,True,,64,1,3,1014654890,REJECTED,500,0.30827192622213223,-0.09069484691897631,True,2637871945,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,230,0.04833874713679847,0.16923833216635745,213965886769000
acr_feedback_sufficiency_20260803T030940Z_cc72bb3b562e,a7fb1a8801dc6691b8a4f427795454c21653623028e3bfce491d6433c33ff952,cc72bb3b562e8accf87be1945c336a0ff6d024e2,4,3303,fault_05,False,500,0.21757707930315592,True,,64,1,3,1014654890,REJECTED,500,0.30827192622213223,-0.09069484691897631,True,2637871945,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,200,0.04864207183866941,0.16893500746448653,213967211344300
acr_feedback_sufficiency_20260803T030940Z_cc72bb3b562e,a7fb1a8801dc6691b8a4f427795454c21653623028e3bfce491d6433c33ff952,cc72bb3b562e8accf87be1945c336a0ff6d024e2,4,3303,fault_05,False,500,0.21757707930315592,True,,64,1,4,4174549929,REJECTED,500,0.2205664740287557,-0.002989394725599781,True,2989241517,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,500,0.17869248214949024,0.038884597153665684,213970547784400
acr_feedback_sufficiency_20260803T030940Z_cc72bb3b562e,a7fb1a8801dc6691b8a4f427795454c21653623028e3bfce491d6433c33ff952,cc72bb3b562e8accf87be1945c336a0ff6d024e2,4,3303,fault_05,False,500,0.21757707930315592,True,,64,1,4,4174549929,REJECTED,500,0.2205664740287557,-0.002989394725599781,True,2989241517,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,500,0.3839813641410655,-0.16640428483790956,213972224385900
