schema_version,perturbation_type,perturbation_level,bias_axis,bias_direction,episode_id,seed,success,steps,episode_return,elapsed_time_ms,clipped_step_count,clipped_step_fraction,clipped_element_count,clipped_element_fraction,final_object_goal_distance,min_gripper_object_distance,object_displacement,progress_to_goal
2,action_bias,0.14,x,positive,6,105,True,59,156.94720038479835,76.76279987208545,27,0.4576271186440678,27,0.11440677966101695,0.04712820363877387,0.033976528760690884,0.15141436815366807,0.14980452942497272
2,action_bias,0.14,x,positive,7,106,True,193,757.8511151900809,203.9293998386711,59,0.30569948186528495,59,0.07642487046632124,0.047408727697126736,0.03542968244678647,0.16266676554270007,0.14970666646466732
2,action_bias,0.14,x,positive,8,107,True,198,615.702063638505,216.58589993603528,66,0.3333333333333333,66,0.08333333333333333,0.04936615745511291,0.03591251101700705,0.17791783815155113,0.1769180166649054
2,action_bias,0.14,x,positive,9,108,True,61,174.11542527872663,100.23990017361939,30,0.4918032786885246,40,0.16393442622950818,0.048908577527917045,0.030968374950805892,0.2295544602293308,0.2251947052293724
2,action_bias,0.14,x,positive,10,109,False,500,272.38111166447317,600.1470999326557,106,0.212,106,0.053,0.4037195602540896,0.03715489392290257,0.17879740734663677,-0.17516149687032415
2,action_bias,0.14,x,positive,11,110,True,59,157.33899147142233,73.36440007202327,25,0.423728813559322,36,0.15254237288135594,0.046907583369999846,0.030886986433787893,0.21665044690565036,0.21478360223502962
2,action_bias,0.14,x,positive,12,111,True,58,157.3465475393436,75.89910016395152,27,0.46551724137931033,27,0.11637931034482758,0.04588227413171183,0.032226589231626454,0.16258977684583376,0.16102346072666981
2,action_bias,0.14,x,positive,13,112,True,67,178.88174808788835,83.36429996415973,30,0.44776119402985076,30,0.11194029850746269,0.04940081112837941,0.0341245525341716,0.18041994956373494,0.17761533985392375
2,action_bias,0.14,x,positive,14,113,False,500,246.7569757409095,570.2437998261303,67,0.134,69,0.0345,0.4704371635568578,0.038654923014943915,0.19793106159892476,-0.19749405374780837
2,action_bias,0.14,x,positive,15,114,True,70,235.62788650383987,108.64740004763007,34,0.4857142857142857,39,0.1392857142857143,0.04723878392025976,0.03157786507667935,0.24047779180388865,0.2314727206779062
2,action_bias,0.14,x,positive,16,115,True,190,512.816355019114,216.2096998654306,71,0.3736842105263158,71,0.09342105263157895,0.04753510243330051,0.03627404011899243,0.179161306531347,0.17849836290105767
2,action_bias,0.14,x,positive,17,116,True,66,200.37716704612026,98.14490005373955,33,0.5,33,0.125,0.04941010144935465,0.033279215824481456,0.2051068446582915,0.19795975616444197
2,action_bias,0.14,x,positive,18,117,True,166,377.9376848862871,194.8347999714315,54,0.3253012048192771,61,0.09186746987951808,0.04982507962370215,0.03760485801528148,0.13411511232585907,0.13332675913390596
2,action_bias,0.14,x,positive,19,118,False,500,86.38573337315232,651.5724998898804,47,0.094,49,0.0245,0.19375189740054471,0.037814261429312365,0.054148434192913424,0.02695360582306061
2,action_bias,0.14,x,positive,20,119,True,67,222.58265259349486,85.81230021081865,37,0.5522388059701493,40,0.14925373134328357,0.04784094457969439,0.03155708260262948,0.2512235443598256,0.24276542167794718
2,action_bias,0.145,x,positive,1,100,True,62,160.62487943367552,84.19930003583431,25,0.4032258064516129,25,0.10080645161290322,0.04802234756554523,0.03551856437550491,0.13777808007544212,0.133409523139557
2,action_bias,0.145,x,positive,2,101,True,248,484.0773798193089,262.3747999314219,116,0.46774193548387094,125,0.12600806451612903,0.04628262795200445,0.03703218791177341,0.15655033568826435,0.1555756239919202
2,action_bias,0.145,x,positive,3,102,True,56,135.35954595175042,84.01219989173114,22,0.39285714285714285,22,0.09821428571428571,0.04559599724469044,0.03195048862143903,0.1355152976722754,0.13364948220393794
2,action_bias,0.145,x,positive,4,103,False,500,103.76777475232579,605.7523000054061,50,0.1,50,0.025,0.19264108613459566,0.038410597067861346,0.05396843736672291,0.03598123209864526
2,action_bias,0.145,x,positive,5,104,True,59,141.5663639732995,71.50440011173487,23,0.3898305084745763,23,0.09745762711864407,0.04606843558805342,0.03462885460254206,0.12223951735686145,0.11992034813517757
2,action_bias,0.145,x,positive,6,105,True,59,156.9452629418816,71.92569994367659,27,0.4576271186440678,27,0.11440677966101695,0.046966922507294284,0.03417423548655054,0.1515594979245164,0.1499658105564523
2,action_bias,0.145,x,positive,7,106,True,98,117.07428423692572,110.9009999781847,44,0.4489795918367347,44,0.11224489795918367,0.04900998904371896,0.035628658957598196,0.16697011309639012,0.14810540511807507
2,action_bias,0.145,x,positive,8,107,False,500,428.0808628990013,601.088099880144,56,0.112,56,0.028,0.08346665806897478,0.03611047418058722,0.1536346330157256,0.14281751605104354
2,action_bias,0.145,x,positive,9,108,False,500,317.0842017046811,621.7471000272781,42,0.084,42,0.021,0.27826948795771383,0.04729598153208292,0.009422906106935462,-0.004166205200424378
2,action_bias,0.145,x,positive,10,109,True,153,348.2532521472707,167.76350000873208,65,0.42483660130718953,71,0.11601307189542484,0.047855406503669914,0.037268086281685285,0.1840601882645743,0.18070265688009557
2,action_bias,0.145,x,positive,11,110,False,500,306.41610125511534,634.2873000539839,42,0.084,42,0.021,0.26495441259299646,0.04759955653545907,0.011848649138923665,-0.003263226987966994
2,action_bias,0.145,x,positive,12,111,False,500,331.8996108464047,636.3694998435676,41,0.082,41,0.0205,0.2094051214085501,0.047311775056642344,0.0085087885195179,-0.0024993865501684587
2,action_bias,0.145,x,positive,13,112,True,67,177.4893241701889,79.10149986855686,31,0.4626865671641791,31,0.11567164179104478,0.04967117829449699,0.03429045540876275,0.1804118126841605,0.17734497268780616
2,action_bias,0.145,x,positive,14,113,False,500,279.70801560138835,622.4863000679761,50,0.1,51,0.0255,0.2823567706088167,0.039118684929761435,0.023042813800229482,-0.009413660799767298
2,action_bias,0.145,x,positive,15,114,True,70,228.12011370757534,89.62349989451468,34,0.4857142857142857,39,0.1392857142857143,0.04724284012166776,0.031671293814414664,0.24049540400758543,0.2314686644764982
2,action_bias,0.145,x,positive,16,115,False,500,235.66878655589332,581.8444998003542,95,0.19,95,0.0475,0.17834281925522974,0.03607355461174551,0.10765544671228573,0.04769064607912843
2,action_bias,0.145,x,positive,17,116,True,66,200.07996730339468,88.62629998475313,34,0.5151515151515151,34,0.12878787878787878,0.049765903566564504,0.033430281064903596,0.20515263772755904,0.19760395404723213
2,action_bias,0.145,x,positive,18,117,False,500,275.7212453841156,618.7207999173552,95,0.19,95,0.0475,0.16991714681366243,0.03788838723716133,0.11873690969389858,0.013234691943945665
2,action_bias,0.145,x,positive,19,118,False,500,87.61737088961438,600.8723999839276,47,0.094,49,0.0245,0.19066873896432993,0.03825725363693737,0.055460503948428164,0.0300367642592754
2,action_bias,0.145,x,positive,20,119,False,500,288.02147929707735,583.3143000490963,120,0.24,120,0.06,0.352029161603852,0.04341360739453518,0.1576541745716344,-0.061422795346210424
2,action_bias,0.15,x,positive,1,100,True,62,158.0490190952314,82.3828000575304,27,0.43548387096774194,27,0.10887096774193548,0.049110235539765235,0.035693283242316645,0.138030898562468,0.13232163516533701
2,action_bias,0.15,x,positive,2,101,False,500,180.39363226101312,657.148800091818,50,0.1,50,0.025,0.14190956896873105,0.0373259194311244,0.07590903304649084,0.059948682975193596
2,action_bias,0.15,x,positive,3,102,True,56,135.18643714509682,72.35030014999211,22,0.39285714285714285,22,0.09821428571428571,0.045596322729204955,0.03208010361201588,0.13552132766641442,0.1336491567194234
2,action_bias,0.15,x,positive,4,103,False,500,103.12399061305517,605.1060000900179,49,0.098,49,0.0245,0.1907714241164806,0.038630104298347956,0.05214055025997676,0.03785089411676032
2,action_bias,0.15,x,positive,5,104,True,59,141.35481553955108,63.21870000101626,23,0.3898305084745763,23,0.09745762711864407,0.04609554347610719,0.034791879467021565,0.12221836883296369,0.1198932402471238
2,action_bias,0.15,x,positive,6,105,False,500,281.7524688198047,547.790199983865,22,0.044,22,0.011,0.42745358554958374,0.051487719760350804,0.23079628171623928,-0.23052085248583715
2,action_bias,0.15,x,positive,7,106,False,500,182.35619691245816,638.3256998378783,47,0.094,47,0.0235,0.1368339363264863,0.03695252156499453,0.07974663188683728,0.06028145783530775
2,action_bias,0.15,x,positive,8,107,False,500,283.3733758383523,620.9401001688093,64,0.128,64,0.032,0.2155105409271834,0.03677566303026684,0.060626348503728444,0.010773633192834892
2,action_bias,0.15,x,positive,9,108,False,500,318.3068690353983,656.454699812457,21,0.042,21,0.0105,0.2801337894542103,0.05110551061762958,0.00986575832553556,-0.006030506696920845
2,action_bias,0.15,x,positive,10,109,False,500,166.21601836861498,584.2952001839876,111,0.222,111,0.0555,0.2198370263522278,0.037489726873031495,0.12199937408707637,0.008721037031537676
2,action_bias,0.15,x,positive,11,110,False,500,317.6233045327032,641.2066000048071,21,0.042,21,0.0105,0.2678409224090838,0.05146241232842648,0.009842855877595803,-0.00614973680405434
2,action_bias,0.15,x,positive,12,111,False,500,316.6274800534388,647.0556000713259,21,0.042,21,0.0105,0.21402745669679119,0.05111117617553119,0.010050646719989793,-0.007121721838409534
2,action_bias,0.15,x,positive,13,112,True,68,175.22718593386003,82.60510000400245,30,0.4411764705882353,30,0.11029411764705882,0.04940861157841017,0.03363514356683308,0.18079949352061533,0.17760753940389298
2,action_bias,0.15,x,positive,14,113,False,500,289.24780656089894,556.3730001449585,132,0.264,132,0.066,0.36312813315108416,0.04266882243124042,0.1568606932682779,-0.09018502334203476
2,action_bias,0.15,x,positive,15,114,False,500,313.7856423933762,631.2098000198603,21,0.042,21,0.0105,0.2865016636159042,0.05179015660933879,0.010889831059223334,-0.0077901590177382185
2,action_bias,0.15,x,positive,16,115,False,500,308.2717109523395,597.2803998738527,76,0.152,76,0.038,0.21921239910822254,0.036275030217984325,0.0758311884895546,0.006821066226135625
2,action_bias,0.15,x,positive,17,116,False,500,193.82061153003482,589.6810998674482,50,0.1,50,0.025,0.20710886795743422,0.04748504258878874,0.047456594396781016,0.040260989656362406
2,action_bias,0.15,x,positive,18,117,False,500,803.3240913424622,587.7163000404835,162,0.324,174,0.087,0.08902811064624523,0.03810670309594795,0.19434234760668695,0.09412372811136287
2,action_bias,0.15,x,positive,19,118,True,184,363.0988042543766,234.25500001758337,69,0.375,84,0.11413043478260869,0.04393244975653062,0.03870320325146738,0.1774122823949219,0.1767730534670747
2,action_bias,0.15,x,positive,20,119,False,500,311.9153781696645,675.693899858743,21,0.042,21,0.0105,0.29779616911152806,0.05018774678619729,0.01036697140220603,-0.0071898028538864844
