experiment_run_id,manifest_id,source_git_commit,episode_id,seed,condition_id_oracle,initial_success,initial_steps,initial_final_object_goal_distance,decision_required,candidate_id,verification_status,verification_success,verification_steps,final_object_goal_distance,observed_progress,paired_verification_seed,outcome_timestamp_ns
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,59,3929,fault_01,False,500,0.24586114935866935,True,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.24586114935866935,0.0,1572232076,225186318250400
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,61,3930,fault_01,False,500,0.2576866993672188,True,BOUNDED_PLANAR_COMPENSATION,REJECTED,False,500,0.40211669648948484,-0.14442999712226606,1722548014,225192479117500
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,61,3930,fault_01,False,500,0.2576866993672188,True,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.2576866993672188,0.0,1722548014,225194152264600
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,62,3930,fault_05,False,500,0.252418529089561,True,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,False,500,0.234010159082639,0.01840837000692197,2115886049,225198943083200
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,62,3930,fault_05,False,500,0.252418529089561,True,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,121,0.049226283405368554,0.20319224568419242,2115886049,225200141389500
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,64,3931,fault_05,False,500,0.15172736148573132,True,BOUNDED_PLANAR_COMPENSATION,REJECTED,False,500,0.1885863468020022,-0.03685898531627088,2613430485,225206168182200
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,64,3931,fault_05,False,500,0.15172736148573132,True,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,169,0.048588257449580834,0.10313910403615048,2613430485,225207393098000
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,67,3933,fault_01,False,500,0.06924536991842856,True,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,89,0.04981213743064582,0.01943323248778274,931752583,225214250511200
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,67,3933,fault_01,False,500,0.06924536991842856,True,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.06924536991842856,0.0,931752583,225215858240000
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,69,3934,fault_01,False,500,0.13845906026332833,True,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,58,0.0436352388412013,0.09482382142212703,1950565642,225221462644400
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,69,3934,fault_01,False,500,0.13845906026332833,True,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.13845906026332833,0.0,1950565642,225223115624900
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,71,3935,fault_01,False,500,0.20790079752889376,True,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,67,0.04810418819152137,0.1597966093373724,1891002666,225228774365700
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,71,3935,fault_01,False,500,0.20790079752889376,True,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.20790079752889376,0.0,1891002666,225230504438200
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,74,3936,fault_05,False,500,0.3908801377237744,True,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,False,500,0.20256341614203444,0.18831672158173995,1685558063,225237883070500
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,74,3936,fault_05,False,500,0.3908801377237744,True,INDEPENDENT_STOCHASTIC_RETRY,INCONCLUSIVE,False,500,0.28692445526684557,0.10395568245692882,1685558063,225239537645000
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,76,3937,fault_05,False,500,0.253025608654427,True,BOUNDED_PLANAR_COMPENSATION,REJECTED,False,500,0.608343712380853,-0.355318103726426,18728382,225245702625000
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,76,3937,fault_05,False,500,0.253025608654427,True,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,94,0.04981176488018103,0.203213843774246,18728382,225246914500700
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,78,3938,fault_05,False,500,0.29080030518895833,True,BOUNDED_PLANAR_COMPENSATION,REJECTED,False,500,0.4888958759663973,-0.19809557077743895,3259203615,225253270472500
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,78,3938,fault_05,False,500,0.29080030518895833,True,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,105,0.048314232932509804,0.24248607225644853,3259203615,225254425935700
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,80,3939,fault_05,False,500,0.25107379361830096,True,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,False,500,0.05081788830955186,0.2002559053087491,4173432434,225260503802300
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,80,3939,fault_05,False,500,0.25107379361830096,True,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.2552436658105314,-0.004169872192230417,4173432434,225262153620800
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,81,3940,fault_01,False,500,0.23031139682116764,True,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,58,0.04628704684981558,0.18402434997135206,432088922,225266544058800
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,81,3940,fault_01,False,500,0.23031139682116764,True,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.23031139682116764,0.0,432088922,225268236472900
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,83,3941,fault_01,False,500,0.2979572786369814,True,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,73,0.04658113639408273,0.25137614224289867,855351912,225274065020000
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,83,3941,fault_01,False,500,0.2979572786369814,True,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.2979572786369814,0.0,855351912,225275710940800
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,85,3942,fault_01,False,500,0.16754156215894456,True,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,66,0.049078156968849394,0.11846340519009516,3919206987,225281365418900
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,85,3942,fault_01,False,500,0.16754156215894456,True,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.16754156215894456,0.0,3919206987,225283031618200
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,86,3942,fault_05,False,500,0.15949362739049883,True,BOUNDED_PLANAR_COMPENSATION,REJECTED,False,500,0.20032035658257305,-0.040826729192074224,2046736879,225287719614500
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,86,3942,fault_05,False,500,0.15949362739049883,True,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.33410740115670495,-0.17461377376620613,2046736879,225289344705200
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,87,3943,fault_01,False,500,0.2574661449342447,True,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,62,0.04807650941015146,0.20938963552409323,3464431185,225293757975300
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,87,3943,fault_01,False,500,0.2574661449342447,True,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.2574661449342447,0.0,3464431185,225295427343000
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,91,3945,fault_01,False,500,0.22680487043925193,True,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,63,0.047398269091922664,0.17940660134732928,899700439,225304252065600
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,91,3945,fault_01,False,500,0.22680487043925193,True,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.22680487043925193,0.0,899700439,225305878057600
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,97,3948,fault_01,False,500,0.25693517787217146,True,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,62,0.0478519179397711,0.20908325993240034,1188642111,225316199216500
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,97,3948,fault_01,False,500,0.25693517787217146,True,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.25693517787217146,0.0,1188642111,225317836580500
acr_persistent_regime_20260803T061354Z_282b9c5e76c8,193a741a195085e255c7baac20ce22207aa268371dd425df56f55fa73e7d1129,282b9c5e76c82fc99d1b48dceedb4e265896d676,99,3949,fault_01,False,500,0.2024778817602152,True,BOUNDED_PLANAR_COMPENSATION,REJECTED,False,500,0.38374127763857857,-0.18126339587836338,2112624265,225324021696300
